txn_id,date,season,gid,farmer_id,txn_type,item,qty_tons,rate_inr,amount_inr
T001122,2019-06-06,2019-K,BRD-AMT,F01271,INPUT_PURCHASE,Fertilizer,0.159,57.0,9074.0
T000822,2019-06-06,2019-K,BRD-AMT,F01198,LOAN_REPAY,Loan EMI,,,4300.0
T000789,2019-06-06,2019-K,BRD-AMT,F01189,LOAN_REPAY,Loan EMI,,,5500.0
T003980,2019-06-06,2019-K,BRD-RTL,F02097,INPUT_PURCHASE,Fertilizer,0.174,40.51,7048.74
T002893,2019-06-06,2019-K,BRD-UJN,F01791,LOAN_REPAY,Loan EMI,,,3100.0
T001693,2019-06-06,2019-K,BRD-NSK,F01432,INPUT_PURCHASE,Seeds,0.074,68.53,5071.22
T000820,2019-06-06,2019-K,BRD-AMT,F01198,INPUT_PURCHASE,Fertilizer,0.173,55.0,9506.0
T001186,2019-06-06,2019-K,BRD-AMT,F01288,INPUT_PURCHASE,Fertilizer,0.086,49.0,4239.0
T003232,2019-06-06,2019-K,BRD-UJN,F01893,INPUT_PURCHASE,Fertilizer,0.1,52.05,5205.0
T002685,2019-06-06,2019-K,BRD-IND,F01730,INPUT_PURCHASE,Seeds,0.129,103.0,13317.0
T000183,2019-06-06,2019-K,BRD-YTM,F01044,INPUT_PURCHASE,Fertilizer,0.224,49.17,11014.08
T003074,2019-06-06,2019-K,BRD-UJN,F01843,INPUT_PURCHASE,Fertilizer,0.099,49.1,4860.9
T001775,2019-06-06,2019-K,BRD-AUR,F01459,INPUT_PURCHASE,Fertilizer,0.056,54.46,3049.76
T002298,2019-06-06,2019-K,BRD-AUR,F01613,INPUT_PURCHASE,Fertilizer,0.061,35.09,2140.49
T001447,2019-06-06,2019-K,BRD-NSK,F01353,LOAN_REPAY,Loan EMI,,,6900.0
T003688,2019-06-06,2019-K,BRD-DWS,F02019,INPUT_PURCHASE,Fertilizer,0.243,48.0,11708.0
T002892,2019-06-06,2019-K,BRD-UJN,F01791,LOAN_REPAY,Loan EMI,,,1600.0
T000685,2019-06-06,2019-K,BRD-AMT,F01163,INPUT_PURCHASE,Fertilizer,0.256,53.0,13686.0
T002795,2019-06-06,2019-K,BRD-UJN,F01765,INPUT_PURCHASE,Seeds,0.146,97.19,14189.74
T000579,2019-06-06,2019-K,BRD-YTM,F01138,INPUT_PURCHASE,Fertilizer,0.178,50.46,8981.88
T000513,2019-06-06,2019-K,BRD-YTM,F01122,INPUT_PURCHASE,Fertilizer,0.049,44.49,2180.01
T000071,2019-06-06,2019-K,BRD-YTM,F01017,LOAN_REPAY,Loan EMI,,,1400.0
T002424,2019-06-06,2019-K,BRD-IND,F01653,INPUT_PURCHASE,Fertilizer,0.273,37.0,10197.0
T004212,2019-06-06,2019-K,BRD-RTL,F02155,INPUT_PURCHASE,Fertilizer,0.294,42.24,12418.56
T002483,2019-06-06,2019-K,BRD-IND,F01673,INPUT_PURCHASE,Fertilizer,0.179,58.0,10452.0
T003919,2019-06-07,2019-K,BRD-RTL,F02083,INPUT_PURCHASE,Fertilizer,0.269,42.21,11354.49
T004280,2019-06-07,2019-K,BRD-RTL,F02172,INPUT_PURCHASE,Fertilizer,0.056,43.94,2460.64
T000422,2019-06-07,2019-K,BRD-YTM,F01100,INPUT_PURCHASE,Fertilizer,0.055,31.49,1731.95
T001229,2019-06-07,2019-K,BRD-AMT,F01295,INPUT_PURCHASE,Fertilizer,0.025,29.0,730.0
T001228,2019-06-07,2019-K,BRD-AMT,F01295,INPUT_PURCHASE,Fertilizer,0.27,31.0,8473.0
T000360,2019-06-07,2019-K,BRD-YTM,F01088,INPUT_PURCHASE,Fertilizer,0.112,31.68,3548.16
T000245,2019-06-07,2019-K,BRD-YTM,F01058,INPUT_PURCHASE,Seeds,0.186,83.28,15490.08
T001943,2019-06-07,2019-K,BRD-AUR,F01505,INPUT_PURCHASE,Fertilizer,0.305,31.26,9534.3
T003530,2019-06-07,2019-K,BRD-DWS,F01973,INPUT_PURCHASE,Fertilizer,0.154,35.0,5465.0
T002821,2019-06-07,2019-K,BRD-UJN,F01771,INPUT_PURCHASE,Seeds,0.283,75.15,21267.45
T001140,2019-06-07,2019-K,BRD-AMT,F01275,INPUT_PURCHASE,Seeds,0.28,113.0,31508.0
T001750,2019-06-07,2019-K,BRD-NSK,F01450,INPUT_PURCHASE,Fertilizer,0.132,30.12,3975.84
T003557,2019-06-07,2019-K,BRD-DWS,F01978,INPUT_PURCHASE,Fertilizer,0.19,30.0,5770.0
T001041,2019-06-07,2019-K,BRD-AMT,F01252,INPUT_PURCHASE,Fertilizer,0.049,51.0,2489.0
T002695,2019-06-07,2019-K,BRD-IND,F01732,INPUT_PURCHASE,Seeds,0.227,93.0,21197.0
T001854,2019-06-07,2019-K,BRD-AUR,F01481,INPUT_PURCHASE,Fertilizer,0.102,46.23,4715.46
T004412,2019-06-07,2019-K,BRD-RTL,F02206,INPUT_PURCHASE,Seeds,0.205,49.41,10129.05
T000374,2019-06-07,2019-K,BRD-YTM,F01090,INPUT_PURCHASE,Plant Protection,0.051,409.19,20868.69
T002215,2019-06-07,2019-K,BRD-AUR,F01588,INPUT_PURCHASE,Fertilizer,0.05,42.35,2117.5
T001282,2019-06-07,2019-K,BRD-NSK,F01308,INPUT_PURCHASE,Fertilizer,0.159,41.01,6520.59
T000335,2019-06-07,2019-K,BRD-YTM,F01079,INPUT_PURCHASE,Seeds,0.289,98.41,28440.49
T004340,2019-06-07,2019-K,BRD-RTL,F02189,INPUT_PURCHASE,Seeds,0.031,96.07,2978.17
T000465,2019-06-07,2019-K,BRD-YTM,F01110,INPUT_PURCHASE,Fertilizer,0.237,30.05,7121.85
T001242,2019-06-07,2019-K,BRD-AMT,F01298,INPUT_PURCHASE,Seeds,0.177,77.0,13627.0
T001016,2019-06-07,2019-K,BRD-AMT,F01245,INPUT_PURCHASE,Fertilizer,0.192,45.0,8673.0
T001791,2019-06-07,2019-K,BRD-AUR,F01465,INPUT_PURCHASE,Fertilizer,0.247,52.2,12893.4
T003432,2019-06-07,2019-K,BRD-DWS,F01945,INPUT_PURCHASE,Fertilizer,0.105,59.0,6171.0
T000359,2019-06-07,2019-K,BRD-YTM,F01088,INPUT_PURCHASE,Plant Protection,0.281,580.68,163171.08
T003158,2019-06-07,2019-K,BRD-UJN,F01870,INPUT_PURCHASE,Plant Protection,0.123,304.6,37465.8
T001992,2019-06-07,2019-K,BRD-AUR,F01519,LOAN_REPAY,Loan EMI,,,5400.0
T004271,2019-06-07,2019-K,BRD-RTL,F02170,INPUT_PURCHASE,Fertilizer,0.073,50.78,3706.94
T003975,2019-06-07,2019-K,BRD-RTL,F02096,INPUT_PURCHASE,Fertilizer,0.242,28.96,7008.32
T004276,2019-06-07,2019-K,BRD-RTL,F02171,INPUT_PURCHASE,Fertilizer,0.293,46.4,13595.2
T000785,2019-06-07,2019-K,BRD-AMT,F01188,INPUT_PURCHASE,Plant Protection,0.132,259.0,34156.0
T004471,2019-06-07,2019-K,BRD-AUR,F02219,INPUT_PURCHASE,Plant Protection,0.248,448.67,111270.16
T002355,2019-06-07,2019-K,BRD-IND,F01631,INPUT_PURCHASE,Seeds,0.049,123.0,6009.0
T000463,2019-06-08,2019-K,BRD-YTM,F01110,INPUT_PURCHASE,Seeds,0.047,77.12,3624.64
T004423,2019-06-08,2019-K,BRD-RTL,F02208,INPUT_PURCHASE,Fertilizer,0.232,43.3,10045.6
T002909,2019-06-08,2019-K,BRD-UJN,F01796,INPUT_PURCHASE,Fertilizer,0.105,31.48,3305.4
T001607,2019-06-08,2019-K,BRD-NSK,F01405,INPUT_PURCHASE,Seeds,0.203,83.44,16938.32
T000496,2019-06-08,2019-K,BRD-YTM,F01118,INPUT_PURCHASE,Other,0.167,379.86,63436.62
T004386,2019-06-08,2019-K,BRD-RTL,F02201,INPUT_PURCHASE,Plant Protection,0.296,451.19,133552.24
T000629,2019-06-08,2019-K,BRD-YTM,F01148,INPUT_PURCHASE,Seeds,0.292,81.24,23722.08
T002870,2019-06-08,2019-K,BRD-UJN,F01786,INPUT_PURCHASE,Plant Protection,0.062,405.21,25123.02
T000226,2019-06-08,2019-K,BRD-YTM,F01054,INPUT_PURCHASE,Fertilizer,0.255,55.28,14096.4
T001491,2019-06-08,2019-K,BRD-NSK,F01367,INPUT_PURCHASE,Seeds,0.117,73.33,8579.61
T002334,2019-06-08,2019-K,BRD-IND,F01624,INPUT_PURCHASE,Other,0.071,517.0,36691.0
T004511,2019-06-08,2019-K,BRD-AUR,F02230,INPUT_PURCHASE,Seeds,0.186,123.26,22926.36
T004544,2019-06-08,2019-K,BRD-IND,F02238,INPUT_PURCHASE,Fertilizer,0.092,53.0,4856.0
T001797,2019-06-08,2019-K,BRD-AUR,F01466,INPUT_PURCHASE,Other,0.087,381.23,33167.01
T003560,2019-06-08,2019-K,BRD-DWS,F01979,INPUT_PURCHASE,Plant Protection,0.144,516.0,74321.0
T001870,2019-06-08,2019-K,BRD-AUR,F01484,INPUT_PURCHASE,Other,0.316,285.6,90249.6
T002070,2019-06-08,2019-K,BRD-AUR,F01543,INPUT_PURCHASE,Seeds,0.216,68.51,14798.16
T000235,2019-06-08,2019-K,BRD-YTM,F01056,INPUT_PURCHASE,Plant Protection,0.292,476.46,139126.32
T000530,2019-06-08,2019-K,BRD-YTM,F01127,INPUT_PURCHASE,Seeds,0.313,88.17,27597.21
T002449,2019-06-08,2019-K,BRD-IND,F01660,INPUT_PURCHASE,Other,0.318,321.0,102084.0
T004319,2019-06-08,2019-K,BRD-RTL,F02183,INPUT_PURCHASE,Plant Protection,0.181,200.21,36238.01
T004324,2019-06-08,2019-K,BRD-RTL,F02184,INPUT_PURCHASE,Fertilizer,0.171,48.69,8325.99
T000017,2019-06-08,2019-K,BRD-YTM,F01004,INPUT_PURCHASE,Fertilizer,0.21,32.04,6728.4
T001922,2019-06-08,2019-K,BRD-AUR,F01499,INPUT_PURCHASE,Fertilizer,0.226,46.88,10594.88
T000358,2019-06-08,2019-K,BRD-YTM,F01088,INPUT_PURCHASE,Plant Protection,0.295,344.08,101503.6
T000714,2019-06-08,2019-K,BRD-AMT,F01171,INPUT_PURCHASE,Seeds,0.246,114.0,27970.0
T003377,2019-06-08,2019-K,BRD-DWS,F01929,INPUT_PURCHASE,Fertilizer,0.22,58.0,12681.0
T002817,2019-06-08,2019-K,BRD-UJN,F01770,INPUT_PURCHASE,Fertilizer,0.274,35.81,9811.94
T003904,2019-06-08,2019-K,BRD-RTL,F02079,INPUT_PURCHASE,Fertilizer,0.07,50.02,3501.4
T003071,2019-06-08,2019-K,BRD-UJN,F01842,INPUT_PURCHASE,Fertilizer,0.263,59.01,15519.63
T000199,2019-06-08,2019-K,BRD-YTM,F01048,INPUT_PURCHASE,Fertilizer,0.204,48.14,9820.56
T002123,2019-06-08,2019-K,BRD-AUR,F01560,INPUT_PURCHASE,Other,0.088,245.02,21561.76
T002915,2019-06-08,2019-K,BRD-UJN,F01799,INPUT_PURCHASE,Fertilizer,0.249,37.74,9397.26
T003053,2019-06-08,2019-K,BRD-UJN,F01836,INPUT_PURCHASE,Fertilizer,0.116,56.99,6610.84
T001932,2019-06-08,2019-K,BRD-AUR,F01502,INPUT_PURCHASE,Fertilizer,0.298,49.91,14873.18
T001962,2019-06-08,2019-K,BRD-AUR,F01514,INPUT_PURCHASE,Fertilizer,0.158,58.5,9243.0
T003425,2019-06-08,2019-K,BRD-DWS,F01942,INPUT_PURCHASE,Other,0.279,628.0,175237.0
T003181,2019-06-08,2019-K,BRD-UJN,F01877,INPUT_PURCHASE,Seeds,0.162,118.15,19140.3
T001914,2019-06-08,2019-K,BRD-AUR,F01497,INPUT_PURCHASE,Fertilizer,0.094,29.87,2807.78
T003389,2019-06-08,2019-K,BRD-DWS,F01933,INPUT_PURCHASE,Other,0.124,219.0,27170.0
T000339,2019-06-08,2019-K,BRD-YTM,F01081,INPUT_PURCHASE,Fertilizer,0.316,30.13,9521.08
T004550,2019-06-08,2019-K,BRD-AMT,F02240,INPUT_PURCHASE,Plant Protection,0.055,591.0,32480.0
T000851,2019-06-09,2019-K,BRD-AMT,F01205,INPUT_PURCHASE,Seeds,0.305,121.0,36969.0
T003375,2019-06-09,2019-K,BRD-DWS,F01929,INPUT_PURCHASE,Seeds,0.065,120.0,7832.0
T001580,2019-06-09,2019-K,BRD-NSK,F01396,INPUT_PURCHASE,Fertilizer,0.207,50.88,10532.16
T001110,2019-06-09,2019-K,BRD-AMT,F01268,LOAN_REPAY,Loan EMI,,,6500.0
T001161,2019-06-09,2019-K,BRD-AMT,F01281,INPUT_PURCHASE,Fertilizer,0.206,38.0,7814.0
T002764,2019-06-09,2019-K,BRD-IND,F01754,INPUT_PURCHASE,Fertilizer,0.061,34.0,2081.0
T003845,2019-06-09,2019-K,BRD-RTL,F02064,INPUT_PURCHASE,Seeds,0.31,83.09,25757.9
T004257,2019-06-09,2019-K,BRD-RTL,F02167,INPUT_PURCHASE,Fertilizer,0.111,31.08,3449.88
T000976,2019-06-09,2019-K,BRD-AMT,F01236,INPUT_PURCHASE,Fertilizer,0.293,34.0,9842.0
T001810,2019-06-09,2019-K,BRD-AUR,F01469,INPUT_PURCHASE,Seeds,0.258,124.54,32131.32
T001648,2019-06-09,2019-K,BRD-NSK,F01417,INPUT_PURCHASE,Plant Protection,0.039,174.0,6786.0
T003373,2019-06-09,2019-K,BRD-DWS,F01928,INPUT_PURCHASE,Plant Protection,0.115,127.0,14572.0
T002773,2019-06-09,2019-K,BRD-IND,F01756,INPUT_PURCHASE,Fertilizer,0.026,55.0,1422.0
T002392,2019-06-09,2019-K,BRD-IND,F01642,INPUT_PURCHASE,Seeds,0.245,123.0,30015.0
T004197,2019-06-09,2019-K,BRD-RTL,F02151,INPUT_PURCHASE,Fertilizer,0.085,42.65,3625.25
T000644,2019-06-09,2019-K,BRD-YTM,F01151,INPUT_PURCHASE,Fertilizer,0.268,38.26,10253.68
T000500,2019-06-09,2019-K,BRD-YTM,F01119,INPUT_PURCHASE,Fertilizer,0.301,48.33,14547.33
T001686,2019-06-09,2019-K,BRD-NSK,F01431,INPUT_PURCHASE,Seeds,0.251,128.37,32220.87
T000885,2019-06-09,2019-K,BRD-AMT,F01214,INPUT_PURCHASE,Seeds,0.114,58.0,6648.0
T002991,2019-06-09,2019-K,BRD-UJN,F01820,INPUT_PURCHASE,Seeds,0.14,116.47,16305.8
T004561,2019-06-09,2019-K,BRD-AMT,F02244,INPUT_PURCHASE,Fertilizer,0.119,47.0,5544.0
T001470,2019-06-09,2019-K,BRD-NSK,F01361,INPUT_PURCHASE,Seeds,0.034,100.88,3429.92
T004369,2019-06-09,2019-K,BRD-RTL,F02196,INPUT_PURCHASE,Seeds,0.238,78.72,18735.36
T001107,2019-06-09,2019-K,BRD-AMT,F01268,INPUT_PURCHASE,Seeds,0.057,71.0,4025.0
T001292,2019-06-09,2019-K,BRD-NSK,F01311,LOAN_REPAY,Loan EMI,,,7400.0
T004261,2019-06-09,2019-K,BRD-RTL,F02168,INPUT_PURCHASE,Seeds,0.254,56.42,14330.68
T002011,2019-06-09,2019-K,BRD-AUR,F01525,INPUT_PURCHASE,Fertilizer,0.085,30.18,2565.3
T004579,2019-06-09,2019-K,BRD-RTL,F02253,INPUT_PURCHASE,Fertilizer,0.247,43.78,10813.66
T002195,2019-06-09,2019-K,BRD-AUR,F01581,INPUT_PURCHASE,Fertilizer,0.03,36.56,1096.8
T000815,2019-06-09,2019-K,BRD-AMT,F01197,INPUT_PURCHASE,Fertilizer,0.164,52.0,8507.0
T003177,2019-06-09,2019-K,BRD-UJN,F01876,INPUT_PURCHASE,Seeds,0.03,129.01,3870.3
T004068,2019-06-09,2019-K,BRD-RTL,F02116,INPUT_PURCHASE,Fertilizer,0.165,44.59,7357.35
T001772,2019-06-09,2019-K,BRD-AUR,F01459,INPUT_PURCHASE,Fertilizer,0.094,36.35,3416.9
T002027,2019-06-09,2019-K,BRD-AUR,F01529,INPUT_PURCHASE,Fertilizer,0.109,42.15,4594.35
T002203,2019-06-09,2019-K,BRD-AUR,F01584,INPUT_PURCHASE,Seeds,0.298,73.87,22013.26
T001815,2019-06-09,2019-K,BRD-AUR,F01470,INPUT_PURCHASE,Fertilizer,0.24,33.66,8078.4
T003413,2019-06-09,2019-K,BRD-DWS,F01939,INPUT_PURCHASE,Fertilizer,0.28,33.0,9142.0
T002851,2019-06-09,2019-K,BRD-UJN,F01781,INPUT_PURCHASE,Fertilizer,0.18,39.13,7043.4
T002688,2019-06-09,2019-K,BRD-IND,F01730,INPUT_PURCHASE,Fertilizer,0.048,35.0,1676.0
T003106,2019-06-09,2019-K,BRD-UJN,F01853,INPUT_PURCHASE,Fertilizer,0.262,40.62,10642.44
T000253,2019-06-09,2019-K,BRD-YTM,F01060,INPUT_PURCHASE,Fertilizer,0.2,46.16,9232.0
T002211,2019-06-09,2019-K,BRD-AUR,F01587,INPUT_PURCHASE,Fertilizer,0.133,55.47,7377.51
T002622,2019-06-09,2019-K,BRD-IND,F01712,LOAN_REPAY,Loan EMI,,,4000.0
T002176,2019-06-09,2019-K,BRD-AUR,F01576,INPUT_PURCHASE,Seeds,0.097,119.92,11632.24
T003457,2019-06-09,2019-K,BRD-DWS,F01951,INPUT_PURCHASE,Seeds,0.088,79.0,6911.0
T003030,2019-06-09,2019-K,BRD-UJN,F01831,INPUT_PURCHASE,Plant Protection,0.201,140.06,28152.06
T004143,2019-06-09,2019-K,BRD-RTL,F02137,INPUT_PURCHASE,Fertilizer,0.159,45.01,7156.59
T000410,2019-06-09,2019-K,BRD-YTM,F01098,INPUT_PURCHASE,Fertilizer,0.181,28.35,5131.35
T000787,2019-06-09,2019-K,BRD-AMT,F01189,INPUT_PURCHASE,Fertilizer,0.162,40.0,6532.0
T000066,2019-06-10,2019-K,BRD-YTM,F01016,INPUT_PURCHASE,Fertilizer,0.031,57.43,1780.33
T000468,2019-06-10,2019-K,BRD-YTM,F01111,INPUT_PURCHASE,Seeds,0.313,70.96,22210.48
T003929,2019-06-10,2019-K,BRD-RTL,F02085,INPUT_PURCHASE,Seeds,0.319,67.69,21593.11
T003974,2019-06-10,2019-K,BRD-RTL,F02096,INPUT_PURCHASE,Plant Protection,0.25,619.15,154787.5
T004381,2019-06-10,2019-K,BRD-RTL,F02200,INPUT_PURCHASE,Fertilizer,0.181,41.32,7478.92
T000073,2019-06-10,2019-K,BRD-YTM,F01018,INPUT_PURCHASE,Other,0.035,243.78,8532.3
T002143,2019-06-10,2019-K,BRD-AUR,F01564,INPUT_PURCHASE,Seeds,0.034,102.48,3484.32
T003545,2019-06-10,2019-K,BRD-DWS,F01977,DELIVERY,Other,0.75,4625.0,34595.0
T003896,2019-06-10,2019-K,BRD-RTL,F02077,INPUT_PURCHASE,Other,0.172,165.43,28453.96
T003361,2019-06-10,2019-K,BRD-DWS,F01925,LOAN_REPAY,Loan EMI,,,6500.0
T003884,2019-06-10,2019-K,BRD-RTL,F02075,LOAN_REPAY,Loan EMI,,,7300.0
T002937,2019-06-10,2019-K,BRD-UJN,F01805,INPUT_PURCHASE,Fertilizer,0.309,48.06,14850.54
T001319,2019-06-10,2019-K,BRD-NSK,F01320,INPUT_PURCHASE,Seeds,0.261,85.47,22307.67
T001603,2019-06-10,2019-K,BRD-NSK,F01404,INPUT_PURCHASE,Seeds,0.138,86.85,11985.3
T002824,2019-06-10,2019-K,BRD-UJN,F01772,INPUT_PURCHASE,Fertilizer,0.239,55.39,13238.21
T003192,2019-06-10,2019-K,BRD-UJN,F01880,INPUT_PURCHASE,Fertilizer,0.318,38.06,12103.08
T001726,2019-06-10,2019-K,BRD-NSK,F01442,INPUT_PURCHASE,Fertilizer,0.16,56.45,9032.0
T002043,2019-06-10,2019-K,BRD-AUR,F01534,INPUT_PURCHASE,Plant Protection,0.239,315.01,75287.39
T002440,2019-06-10,2019-K,BRD-IND,F01658,INPUT_PURCHASE,Plant Protection,0.187,164.0,30689.0
T002026,2019-06-10,2019-K,BRD-AUR,F01529,INPUT_PURCHASE,Other,0.051,509.42,25980.42
T002274,2019-06-10,2019-K,BRD-AUR,F01606,INPUT_PURCHASE,Fertilizer,0.27,34.3,9261.0
T000845,2019-06-10,2019-K,BRD-AMT,F01203,INPUT_PURCHASE,Fertilizer,0.051,54.0,2759.0
T002061,2019-06-10,2019-K,BRD-AUR,F01539,INPUT_PURCHASE,Plant Protection,0.301,174.45,52509.45
T003387,2019-06-10,2019-K,BRD-DWS,F01933,DELIVERY,Other,0.62,5025.0,30954.0
T000895,2019-06-10,2019-K,BRD-AMT,F01216,INPUT_PURCHASE,Fertilizer,0.243,44.0,10600.0
T000894,2019-06-10,2019-K,BRD-AMT,F01216,INPUT_PURCHASE,Fertilizer,0.152,40.0,6129.0
T002310,2019-06-10,2019-K,BRD-AUR,F01616,INPUT_PURCHASE,Plant Protection,0.308,357.59,110137.72
T002187,2019-06-10,2019-K,BRD-AUR,F01579,INPUT_PURCHASE,Seeds,0.108,97.19,10496.52
T003170,2019-06-10,2019-K,BRD-UJN,F01873,INPUT_PURCHASE,Fertilizer,0.129,59.95,7733.55
T004462,2019-06-10,2019-K,BRD-RTL,F02217,INPUT_PURCHASE,Seeds,0.147,117.37,17253.39
T001269,2019-06-10,2019-K,BRD-NSK,F01304,INPUT_PURCHASE,Seeds,0.081,65.96,5342.76
T002534,2019-06-10,2019-K,BRD-IND,F01686,INPUT_PURCHASE,Fertilizer,0.139,60.0,8316.0
T003002,2019-06-10,2019-K,BRD-UJN,F01823,INPUT_PURCHASE,Plant Protection,0.187,567.89,106195.43
T003627,2019-06-10,2019-K,BRD-DWS,F02000,INPUT_PURCHASE,Seeds,0.273,93.0,25318.0
T003042,2019-06-10,2019-K,BRD-UJN,F01834,INPUT_PURCHASE,Fertilizer,0.316,48.33,15272.28
T002146,2019-06-10,2019-K,BRD-AUR,F01565,INPUT_PURCHASE,Seeds,0.288,109.04,31403.52
T001761,2019-06-10,2019-K,BRD-NSK,F01454,INPUT_PURCHASE,Fertilizer,0.126,50.41,6351.66
T002095,2019-06-11,2019-K,BRD-AUR,F01549,LOAN_REPAY,Loan EMI,,,900.0
T002222,2019-06-11,2019-K,BRD-AUR,F01590,INPUT_PURCHASE,Fertilizer,0.071,28.96,2056.16
T002659,2019-06-11,2019-K,BRD-IND,F01724,INPUT_PURCHASE,Fertilizer,0.312,45.0,13921.0
T003612,2019-06-11,2019-K,BRD-DWS,F01996,DELIVERY,Soybean,0.224,4830.0,10819.0
T001237,2019-06-11,2019-K,BRD-AMT,F01297,INPUT_PURCHASE,Fertilizer,0.025,30.0,751.0
T003280,2019-06-11,2019-K,BRD-UJN,F01906,INPUT_PURCHASE,Seeds,0.134,65.95,8837.3
T003603,2019-06-11,2019-K,BRD-DWS,F01993,INPUT_PURCHASE,Fertilizer,0.098,44.0,4341.0
T002620,2019-06-11,2019-K,BRD-IND,F01712,INPUT_PURCHASE,Plant Protection,0.113,590.0,66656.0
T001538,2019-06-11,2019-K,BRD-NSK,F01382,INPUT_PURCHASE,Fertilizer,0.206,43.05,8868.3
T003585,2019-06-11,2019-K,BRD-DWS,F01989,INPUT_PURCHASE,Fertilizer,0.247,29.0,7099.0
T002178,2019-06-11,2019-K,BRD-AUR,F01576,LOAN_REPAY,Loan EMI,,,2900.0
T001631,2019-06-11,2019-K,BRD-NSK,F01412,INPUT_PURCHASE,Plant Protection,0.216,662.68,143138.88
T002158,2019-06-11,2019-K,BRD-AUR,F01569,INPUT_PURCHASE,Seeds,0.191,125.74,24016.34
T003769,2019-06-11,2019-K,BRD-DWS,F02044,INPUT_PURCHASE,Seeds,0.284,79.0,22507.0
T000567,2019-06-11,2019-K,BRD-YTM,F01135,INPUT_PURCHASE,Plant Protection,0.195,553.42,107916.9
T002099,2019-06-11,2019-K,BRD-AUR,F01550,INPUT_PURCHASE,Plant Protection,0.287,689.34,197840.58
T003727,2019-06-11,2019-K,BRD-DWS,F02030,INPUT_PURCHASE,Seeds,0.116,49.0,5681.0
T002385,2019-06-11,2019-K,BRD-IND,F01641,INPUT_PURCHASE,Seeds,0.101,68.0,6901.0
T000706,2019-06-11,2019-K,BRD-AMT,F01169,INPUT_PURCHASE,Fertilizer,0.235,42.0,9877.0
T002998,2019-06-11,2019-K,BRD-UJN,F01822,INPUT_PURCHASE,Other,0.292,222.49,64967.08
T003085,2019-06-11,2019-K,BRD-UJN,F01846,INPUT_PURCHASE,Seeds,0.244,126.63,30897.72
T001691,2019-06-11,2019-K,BRD-NSK,F01432,INPUT_PURCHASE,Fertilizer,0.095,59.6,5662.0
T000329,2019-06-11,2019-K,BRD-YTM,F01078,INPUT_PURCHASE,Fertilizer,0.026,42.84,1113.84
T004433,2019-06-11,2019-K,BRD-RTL,F02211,INPUT_PURCHASE,Fertilizer,0.09,34.58,3112.2
T003726,2019-06-11,2019-K,BRD-DWS,F02030,INPUT_PURCHASE,Seeds,0.084,68.0,5676.0
T003110,2019-06-11,2019-K,BRD-UJN,F01854,INPUT_PURCHASE,Fertilizer,0.222,47.72,10593.84
T003111,2019-06-11,2019-K,BRD-UJN,F01854,INPUT_PURCHASE,Fertilizer,0.035,48.86,1710.1
T002380,2019-06-11,2019-K,BRD-IND,F01639,INPUT_PURCHASE,Fertilizer,0.033,51.0,1690.0
T004325,2019-06-11,2019-K,BRD-RTL,F02184,LOAN_REPAY,Loan EMI,,,4300.0
T004079,2019-06-11,2019-K,BRD-RTL,F02118,INPUT_PURCHASE,Seeds,0.089,89.44,7960.16
T001827,2019-06-11,2019-K,BRD-AUR,F01474,INPUT_PURCHASE,Fertilizer,0.048,55.37,2657.76
T000124,2019-06-11,2019-K,BRD-YTM,F01030,INPUT_PURCHASE,Fertilizer,0.091,44.81,4077.71
T004047,2019-06-11,2019-K,BRD-RTL,F02113,INPUT_PURCHASE,Plant Protection,0.133,328.51,43691.83
T001443,2019-06-11,2019-K,BRD-NSK,F01352,INPUT_PURCHASE,Seeds,0.239,46.91,11211.49
T002954,2019-06-11,2019-K,BRD-UJN,F01811,INPUT_PURCHASE,Fertilizer,0.203,58.5,11875.5
T003135,2019-06-12,2019-K,BRD-UJN,F01862,INPUT_PURCHASE,Fertilizer,0.125,50.7,6337.5
T002845,2019-06-12,2019-K,BRD-UJN,F01779,INPUT_PURCHASE,Plant Protection,0.172,221.97,38178.84
T004360,2019-06-12,2019-K,BRD-RTL,F02194,INPUT_PURCHASE,Seeds,0.13,128.5,16705.0
T000592,2019-06-12,2019-K,BRD-YTM,F01141,INPUT_PURCHASE,Fertilizer,0.144,32.2,4636.8
T000425,2019-06-12,2019-K,BRD-YTM,F01101,INPUT_PURCHASE,Fertilizer,0.315,30.11,9484.65
T003210,2019-06-12,2019-K,BRD-UJN,F01885,INPUT_PURCHASE,Seeds,0.167,84.6,14128.2
T002002,2019-06-12,2019-K,BRD-AUR,F01522,INPUT_PURCHASE,Plant Protection,0.151,190.09,28703.59
T003762,2019-06-12,2019-K,BRD-DWS,F02041,INPUT_PURCHASE,Plant Protection,0.243,231.0,56087.0
T002165,2019-06-12,2019-K,BRD-AUR,F01571,INPUT_PURCHASE,Fertilizer,0.192,38.83,7455.36
T001379,2019-06-12,2019-K,BRD-NSK,F01337,INPUT_PURCHASE,Fertilizer,0.272,43.37,11796.64
T004108,2019-06-12,2019-K,BRD-RTL,F02128,INPUT_PURCHASE,Fertilizer,0.121,57.38,6942.98
T001027,2019-06-12,2019-K,BRD-AMT,F01248,INPUT_PURCHASE,Fertilizer,0.125,46.0,5689.0
T004484,2019-06-12,2019-K,BRD-AMT,F02224,INPUT_PURCHASE,Fertilizer,0.041,43.0,1747.0
T004022,2019-06-12,2019-K,BRD-RTL,F02107,INPUT_PURCHASE,Fertilizer,0.276,35.62,9831.12
