farmer_id,village,district,state,gid,lat,lon,landholding_acres,collection_distance_km,join_year
F02069,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,6.24,9.0,2017
F02070,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,3.39,8.9,2019
F02071,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,4.86,9.1,2015
F02072,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,10.17,9.3,2019
F02073,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.24,6.5,2018
F02074,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.34,6.6,2019
F02075,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.85,8.0,2015
F02076,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.96,11.6,2017
F02077,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,4.8,7.4,2016
F02078,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.26,7.0,2015
F02079,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.66,6.9,2019
F02080,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.34,7.6,2016
F02081,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,1.32,8.2,2015
F02082,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,3.05,9.5,2015
F02083,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.49,7.6,2015
F02084,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,7.2,7.3,2015
F02085,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,5.74,6.7,2019
F02086,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,0.87,8.9,2015
F02087,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.89,6.6,2018
F02088,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.74,8.1,2019
F02089,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.57,7.7,2019
F02090,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.04,11.9,2017
F02091,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.13,8.3,2019
F02092,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.03,9.3,2017
F02093,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,1.42,10.6,2018
F02094,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,4.26,8.4,2017
F02095,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,7.73,9.5,2018
F02096,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,0.75,11.2,2016
F02097,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.67,10.7,2019
F02098,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.55,8.4,2015
F02099,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.0,10.9,2016
F02100,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.27,12.1,2017
F02101,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.65,10.4,2015
F02102,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.06,11.7,2017
F02103,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.2,10.3,2017
F02104,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,0.77,9.3,2019
F02105,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,1.75,8.1,2019
F02106,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.62,9.1,2019
F02107,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.64,9.7,2017
F02108,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,4.33,10.3,2018
F02109,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.92,11.2,2016
F02110,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.48,9.3,2018
F02111,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,5.54,10.8,2018
F02112,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,3.5,8.6,2017
F02113,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.46,23.9,2018
F02114,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,6.57,23.7,2015
F02115,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.79,21.6,2018
F02116,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,7.63,22.6,2016
F02117,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.21,23.2,2016
F02118,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.44,23.9,2016
F02119,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,5.84,21.5,2017
F02120,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.71,22.0,2017
F02121,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.03,21.1,2016
F02122,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.4,22.7,2015
F02123,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.1,23.3,2018
F02124,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.42,22.2,2019
F02125,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.77,22.5,2015
F02126,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.96,22.5,2018
F02127,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.85,22.8,2018
F02128,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,4.39,23.4,2015
F02129,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,3.82,23.5,2019
F02130,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,7.55,21.6,2019
F02131,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.87,23.8,2016
F02132,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,7.11,22.0,2015
F02133,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.06,22.2,2018
F02134,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.22,24.2,2015
F02135,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.6,22.1,2019
F02136,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,5.59,9.3,2018
F02137,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.93,9.1,2017
F02138,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.54,10.8,2015
F02139,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,5.23,8.2,2018
F02140,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.44,10.0,2018
F02141,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.48,7.6,2019
F02142,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,5.15,7.3,2015
F02143,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.91,7.1,2015
F02144,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.35,7.4,2015
F02145,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,5.28,7.2,2015
F02146,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.58,10.0,2017
F02147,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.29,9.7,2016
F02148,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.4,8.3,2019
F02149,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.12,7.7,2019
F02150,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.37,10.0,2017
F02151,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.16,9.9,2016
F02152,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.23,7.5,2016
F02153,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,4.04,9.2,2017
F02154,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.52,7.1,2015
F02155,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.02,7.9,2019
F02156,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.74,9.8,2015
F02157,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,4.08,8.7,2019
F02158,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,4.66,7.2,2016
F02159,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.23,7.5,2017
F02160,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.4,10.0,2015
F02161,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,7.38,9.6,2017
F02162,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,1.23,7.9,2019
F02163,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.43,8.9,2017
F02164,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,3.63,8.8,2018
F02165,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,0.84,20.3,2018
F02166,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.02,20.6,2017
F02167,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.31,21.6,2018
F02168,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,9.06,20.0,2016
F02169,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.32,22.9,2019
F02170,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.72,20.2,2015
F02171,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.43,20.9,2018
F02172,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.46,21.5,2016
F02173,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.0,20.5,2015
F02174,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.43,22.1,2019
F02175,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.37,21.2,2019
F02176,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.89,20.0,2019
F02177,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.66,19.7,2017
F02178,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.04,23.1,2016
F02179,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.28,20.9,2017
F02180,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.65,21.2,2017
F02181,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.26,19.8,2018
F02182,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.74,20.3,2019
F02183,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.35,19.9,2016
F02184,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.68,19.7,2017
F02185,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.82,20.8,2017
F02186,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.3,20.7,2015
F02187,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,8.58,20.0,2018
F02188,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,5.99,21.4,2017
F02189,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.18,20.3,2016
F02190,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.02,19.7,2017
F02191,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.27,22.9,2019
F02192,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,1.42,20.8,2015
F02193,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,3.18,18.0,2017
F02194,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.92,19.8,2015
F02195,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.94,17.9,2019
F02196,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,4.66,18.4,2016
F02197,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.51,18.4,2015
F02198,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,3.84,20.9,2018
F02199,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.54,18.6,2016
F02200,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,6.3,19.1,2018
F02201,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,3.02,19.6,2019
F02202,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,5.82,22.7,2019
F02203,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,9.45,20.3,2017
F02204,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.1,18.6,2018
F02205,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.6,18.5,2015
F02206,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.6,20.1,2019
F02207,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.46,19.5,2016
F02208,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.36,18.2,2018
F02209,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,4.48,20.4,2019
F02210,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.33,18.0,2016
F02211,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.43,18.3,2019
F02212,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.98,17.9,2018
F02213,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.23,17.9,2018
F02214,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.62,20.8,2019
F02215,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.63,18.9,2017
F02216,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.67,20.5,2015
F02217,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,4.75,18.8,2015
F02218,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,1.2,21.5,2018
F02219,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,2.91,19.7,2019
F02220,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,4.51,14.1,2019
F02221,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.31,12.4,2019
F02222,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,2.38,14.7,2019
F02223,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,2.01,17.5,2019
F02224,Chikhali,Amravati,Maharashtra,BRD-AMT,20.7079,77.8272,2.96,14.1,2019
F02225,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,4.28,19.4,2019
F02226,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,2.1,9.9,2019
F02227,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,1.96,18.5,2019
F02228,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.86,12.4,2019
F02229,Vadki,Yavatmal,Maharashtra,BRD-YTM,20.257,77.9854,1.25,19.4,2019
F02230,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.99,19.7,2019
F02231,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.77,14.0,2019
F02232,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,1.98,23.4,2019
F02233,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,2.18,14.7,2019
F02234,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,0.87,21.4,2019
F02235,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,4.7,6.5,2019
F02236,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,3.3,21.0,2019
F02237,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,6.71,7.1,2019
F02238,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,3.25,9.9,2019
F02239,Khachrod,Ujjain,Madhya Pradesh,BRD-UJN,23.4075,75.7683,4.48,9.1,2019
F02240,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,2.4,6.5,2019
F02241,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,5.96,7.1,2019
F02242,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,5.18,12.4,2019
F02243,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,3.56,7.6,2019
F02244,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,4.61,18.3,2019
F02245,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,7.51,26.0,2019
F02246,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,3.11,24.3,2019
F02247,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,1.82,20.5,2019
F02248,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.63,7.1,2019
F02249,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,4.02,7.6,2019
F02250,Kannod,Dewas,Madhya Pradesh,BRD-DWS,23.2309,76.1393,3.78,18.5,2019
F02251,Jaora,Ratlam,Madhya Pradesh,BRD-RTL,23.0742,74.8316,2.44,11.9,2019
F02252,Wadner,Amravati,Maharashtra,BRD-AMT,21.0341,77.7566,3.15,14.1,2019
F02253,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,1.95,23.9,2019
F02254,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,2.63,20.3,2019
F02255,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.29,9.5,2019
F02256,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,1.62,21.7,2019
F02257,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.53,20.3,2019
F02258,Chandur K,Yavatmal,Maharashtra,BRD-YTM,19.8037,78.3451,1.67,20.3,2019
F02259,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,4.87,21.8,2019
F02260,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,1.1,7.1,2019
F02261,Wadner,Amravati,Maharashtra,BRD-AMT,21.0341,77.7566,4.68,14.1,2019
F02262,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,2.63,23.8,2019
F02263,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.42,9.5,2019
F02264,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,1.32,21.7,2019
F02265,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,3.27,20.3,2019
F02266,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,4.64,21.0,2019
F02267,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.56,11.6,2019
F02268,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,2.68,20.1,2019
F02269,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,1.06,17.5,2019
F02270,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,4.45,17.5,2019
F02271,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,2.31,26.0,2019
F02272,Sailana,Ratlam,Madhya Pradesh,BRD-RTL,23.1496,75.2334,4.67,20.3,2019
F02273,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,1.96,19.7,2019
F02274,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,0.92,12.4,2019
F02275,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,1.59,11.6,2019
F02276,Wadner,Amravati,Maharashtra,BRD-AMT,21.0341,77.7566,2.41,14.1,2019
F02277,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,0.93,17.5,2019
F02278,Kampel,Indore,Madhya Pradesh,BRD-IND,22.6452,76.1081,3.23,21.0,2019
F02279,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,2.52,9.5,2019
F02280,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,1.9,9.9,2019
F02281,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,4.25,21.7,2019
F02282,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,1.12,25.4,2019
F02283,Mangliya,Indore,Madhya Pradesh,BRD-IND,22.795,76.0785,3.3,11.9,2019
F02284,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,3.45,11.6,2019
F02285,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,1.47,9.9,2019
F02286,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,1.86,17.5,2019
F02287,Khedgaon,Nashik,Maharashtra,BRD-NSK,20.2495,74.0184,1.98,17.5,2019
F02288,Unhel,Ujjain,Madhya Pradesh,BRD-UJN,23.3393,75.8667,3.71,20.5,2019
F02289,Sanwer,Indore,Madhya Pradesh,BRD-IND,22.8361,75.9942,1.78,20.1,2019
F02290,Barnagar,Ujjain,Madhya Pradesh,BRD-UJN,23.2867,75.7948,3.18,20.5,2019
F02291,Pardi,Yavatmal,Maharashtra,BRD-YTM,20.2618,78.0294,5.02,14.7,2019
F02292,Depalpur,Indore,Madhya Pradesh,BRD-IND,22.6682,76.0947,4.98,9.9,2019
F02293,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,2.88,14.0,2019
F02294,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,4.65,7.1,2019
F02295,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,2.56,7.1,2019
F02296,Dabha,Yavatmal,Maharashtra,BRD-YTM,20.291,77.9688,2.65,17.5,2019
F02297,Padegaon,Aurangabad,Maharashtra,BRD-AUR,19.8646,75.3922,4.28,14.7,2020
F02298,Udaynagar,Dewas,Madhya Pradesh,BRD-DWS,23.015,75.8311,4.64,14.0,2020
F02299,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.38,18.3,2020
F02300,Garkheda,Aurangabad,Maharashtra,BRD-AUR,19.6329,75.5597,0.83,24.3,2020
F02301,Satwas,Dewas,Madhya Pradesh,BRD-DWS,22.9474,76.0965,1.76,21.8,2020
F02302,Shahapur,Aurangabad,Maharashtra,BRD-AUR,19.8895,75.0629,2.39,19.7,2020
F02303,Dindori,Nashik,Maharashtra,BRD-NSK,20.0963,73.6085,1.95,10.2,2020
F02304,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,4.6,7.0,2020
F02305,Borgaon,Amravati,Maharashtra,BRD-AMT,20.7194,77.5809,3.39,21.4,2020
F02306,Palkhed,Nashik,Maharashtra,BRD-NSK,19.9121,73.9102,1.19,9.2,2020
F02307,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,3.27,26.0,2020
F02308,Tal,Ratlam,Madhya Pradesh,BRD-RTL,23.1424,75.3049,2.5,18.0,2020
F02309,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.35,18.3,2020
F02310,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.14,12.4,2020
F02311,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,4.62,21.7,2020
F02312,Titrod,Ujjain,Madhya Pradesh,BRD-UJN,23.3841,75.7786,2.74,7.0,2020
F02313,Ghatia,Ujjain,Madhya Pradesh,BRD-UJN,23.0902,75.9178,3.48,25.4,2020
F02314,Hiwra,Aurangabad,Maharashtra,BRD-AUR,20.1305,75.2991,5.1,21.7,2020
F02315,Ambodi,Yavatmal,Maharashtra,BRD-YTM,19.879,78.3297,1.77,23.4,2020
F02316,Piploda,Ratlam,Madhya Pradesh,BRD-RTL,23.1876,75.1093,2.13,9.3,2020
F02317,Vani,Nashik,Maharashtra,BRD-NSK,20.178,73.8491,4.82,7.1,2020
F02318,Jatwada,Aurangabad,Maharashtra,BRD-AUR,19.9206,75.0815,2.25,26.0,2020
F02319,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,3.41,26.1,2020
F02320,Khategaon,Dewas,Madhya Pradesh,BRD-DWS,22.9402,76.2985,2.48,7.6,2020
F02321,Bajna,Ratlam,Madhya Pradesh,BRD-RTL,23.5084,75.2526,2.23,6.9,2020
F02322,Ozar,Nashik,Maharashtra,BRD-NSK,20.1937,73.533,4.44,10.1,2020
F02323,Bicholi,Indore,Madhya Pradesh,BRD-IND,22.45,75.8249,0.87,26.1,2020
F02324,Eklara,Amravati,Maharashtra,BRD-AMT,20.7114,77.6833,2.41,18.3,2020
F02325,Nagda,Ujjain,Madhya Pradesh,BRD-UJN,22.9689,75.6487,3.8,12.4,2020
F02326,Bagli,Dewas,Madhya Pradesh,BRD-DWS,22.9642,75.93,5.52,11.6,2020
F02327,Dhanora,Amravati,Maharashtra,BRD-AMT,21.2014,77.8497,2.44,6.5,2020
F02328,Sirsam,Nashik,Maharashtra,BRD-NSK,19.7978,73.9837,9.12,26.0,2020
F02329,Sakarda,Yavatmal,Maharashtra,BRD-YTM,20.3367,77.8716,1.88,9.5,2020
F02330,Harsola,Indore,Madhya Pradesh,BRD-IND,22.4845,75.8069,3.59,23.8,2020
F02331,Namli,Ratlam,Madhya Pradesh,BRD-RTL,23.5949,74.8121,2.16,23.9,2020
