farmer_id,season,crop,estimated_yield_tons
F01672,2019-K,Soybean,3.395
F01673,2019-K,Soybean,1.572
F01674,2019-K,Soybean,1.94
F01675,2019-K,Soybean,1.32
F01676,2019-K,Soybean,2.353
F01677,2019-K,Soybean,1.954
F01678,2019-K,Soybean,2.474
F01679,2019-K,Soybean,3.582
F01680,2019-K,Soybean,1.963
F01681,2019-K,Soybean,0.941
F01682,2019-K,Soybean,0.571
F01683,2019-K,Soybean,2.022
F01684,2019-K,Soybean,3.127
F01685,2019-K,Soybean,1.93
F01686,2019-K,Soybean,2.253
F01687,2019-K,Soybean,2.292
F01688,2019-K,Soybean,3.161
F01689,2019-K,Soybean,1.216
F01690,2019-K,Soybean,0.623
F01691,2019-K,Soybean,3.407
F01692,2019-K,Soybean,1.943
F01693,2019-K,Soybean,1.591
F01694,2019-K,Soybean,2.164
F01695,2019-K,Soybean,0.844
F01696,2019-K,Soybean,1.849
F01697,2019-K,Soybean,3.727
F01698,2019-K,Soybean,1.199
F01699,2019-K,Soybean,3.446
F01700,2019-K,Soybean,2.82
F01701,2019-K,Soybean,2.988
F01702,2019-K,Soybean,2.976
F01703,2019-K,Soybean,2.215
F01704,2019-K,Soybean,2.002
F01705,2019-K,Soybean,1.706
F01706,2019-K,Soybean,2.553
F01707,2019-K,Soybean,0.684
F01708,2019-K,Soybean,2.195
F01709,2019-K,Soybean,4.289
F01710,2019-K,Soybean,2.975
F01711,2019-K,Soybean,2.026
F01712,2019-K,Soybean,1.066
F01713,2019-K,Soybean,4.686
F01714,2019-K,Soybean,2.289
F01715,2019-K,Soybean,2.13
F01716,2019-K,Soybean,2.171
F01717,2019-K,Soybean,3.46
F01718,2019-K,Soybean,2.968
F01719,2019-K,Soybean,1.864
F01720,2019-K,Soybean,4.135
F01721,2019-K,Soybean,2.947
F01722,2019-K,Soybean,2.483
F01723,2019-K,Soybean,4.879
F01724,2019-K,Soybean,12.068
F01725,2019-K,Soybean,1.345
F01726,2019-K,Soybean,1.879
F01727,2019-K,Soybean,0.843
F01728,2019-K,Soybean,1.983
F01729,2019-K,Soybean,3.955
F01730,2019-K,Soybean,2.253
F01731,2019-K,Soybean,1.192
F01732,2019-K,Soybean,2.891
F01733,2019-K,Soybean,2.296
F01734,2019-K,Soybean,6.411
F01735,2019-K,Soybean,4.413
F01736,2019-K,Soybean,0.671
F01737,2019-K,Soybean,3.422
F01738,2019-K,Soybean,0.556
F01739,2019-K,Soybean,3.221
F01740,2019-K,Soybean,1.639
F01741,2019-K,Soybean,1.41
F01742,2019-K,Soybean,1.464
F01743,2019-K,Soybean,3.808
F01744,2019-K,Soybean,1.684
F01745,2019-K,Soybean,2.564
F01746,2019-K,Soybean,2.821
F01747,2019-K,Soybean,2.503
F01748,2019-K,Soybean,1.366
F01749,2019-K,Soybean,4.41
F01750,2019-K,Soybean,3.428
F01751,2019-K,Soybean,3.019
F01752,2019-K,Soybean,1.496
F01753,2019-K,Soybean,2.747
F01754,2019-K,Soybean,1.174
F01755,2019-K,Soybean,5.266
F01756,2019-K,Soybean,2.038
F01757,2019-K,Soybean,1.478
F01758,2019-K,Soybean,1.647
F01759,2019-K,Soybean,1.5
F01760,2019-K,Soybean,1.155
F01761,2019-K,Soybean,3.868
F01762,2019-K,Soybean,3.625
F01763,2019-K,Soybean,1.594
F01764,2019-K,Soybean,3.091
F01765,2019-K,Soybean,3.93
F01766,2019-K,Soybean,1.524
F01767,2019-K,Soybean,0.88
F01768,2019-K,Soybean,3.848
F01769,2019-K,Soybean,2.219
F01770,2019-K,Soybean,1.765
F01771,2019-K,Soybean,4.09
F01772,2019-K,Soybean,3.443
F01773,2019-K,Soybean,0.741
F01774,2019-K,Soybean,2.573
F01775,2019-K,Soybean,3.455
F01776,2019-K,Soybean,3.03
F01777,2019-K,Soybean,0.972
F01778,2019-K,Soybean,1.727
F01779,2019-K,Soybean,2.722
F01780,2019-K,Soybean,3.155
F01781,2019-K,Soybean,2.909
F01782,2019-K,Soybean,8.253
F01783,2019-K,Soybean,1.321
F01784,2019-K,Soybean,1.745
F01785,2019-K,Soybean,1.497
F01786,2019-K,Soybean,3.523
F01787,2019-K,Soybean,2.958
F01788,2019-K,Soybean,6.636
F01789,2019-K,Soybean,4.485
F01790,2019-K,Soybean,1.578
F01791,2019-K,Soybean,2.24
F01792,2019-K,Soybean,2.977
F01793,2019-K,Soybean,1.53
F01794,2019-K,Soybean,1.537
F01795,2019-K,Soybean,5.301
F01796,2019-K,Soybean,2.748
F01797,2019-K,Soybean,10.395
F01798,2019-K,Soybean,8.847
F01799,2019-K,Soybean,1.816
F01800,2019-K,Soybean,2.497
F01801,2019-K,Soybean,3.261
F01802,2019-K,Soybean,0.913
F01803,2019-K,Soybean,5.675
F01804,2019-K,Soybean,1.127
F01805,2019-K,Soybean,2.148
F01806,2019-K,Soybean,1.835
F01807,2019-K,Soybean,2.203
F01808,2019-K,Soybean,3.386
F01809,2019-K,Soybean,4.507
F01810,2019-K,Soybean,2.083
F01811,2019-K,Soybean,2.961
F01812,2019-K,Soybean,0.651
F01813,2019-K,Soybean,1.858
F01814,2019-K,Soybean,5.13
F01815,2019-K,Soybean,1.215
F01816,2019-K,Soybean,1.223
F01817,2019-K,Soybean,0.96
F01818,2019-K,Soybean,3.097
F01819,2019-K,Soybean,1.309
F01820,2019-K,Soybean,0.665
F01821,2019-K,Soybean,1.846
F01822,2019-K,Soybean,2.011
F01823,2019-K,Soybean,0.733
F01824,2019-K,Soybean,3.373
F01825,2019-K,Soybean,5.084
F01826,2019-K,Soybean,1.753
F01827,2019-K,Soybean,1.211
F01828,2019-K,Soybean,1.29
F01829,2019-K,Soybean,4.053
F01830,2019-K,Soybean,1.639
F01831,2019-K,Soybean,3.691
F01832,2019-K,Soybean,6.738
F01833,2019-K,Soybean,1.938
F01834,2019-K,Soybean,3.322
F01835,2019-K,Soybean,3.536
F01836,2019-K,Soybean,4.173
F01837,2019-K,Soybean,2.058
F01838,2019-K,Soybean,5.116
F01839,2019-K,Soybean,2.141
F01840,2019-K,Soybean,1.145
F01841,2019-K,Soybean,1.484
F01842,2019-K,Soybean,1.905
F01843,2019-K,Soybean,1.729
F01844,2019-K,Soybean,1.696
F01845,2019-K,Soybean,2.277
F01846,2019-K,Soybean,2.368
F01847,2019-K,Soybean,2.627
F01848,2019-K,Soybean,2.946
F01849,2019-K,Soybean,2.15
F01850,2019-K,Soybean,2.602
F01851,2019-K,Soybean,4.691
F01852,2019-K,Soybean,9.071
F01853,2019-K,Soybean,5.024
F01854,2019-K,Soybean,2.627
F01855,2019-K,Soybean,4.959
F01856,2019-K,Soybean,3.335
F01857,2019-K,Soybean,1.07
F01858,2019-K,Soybean,1.799
F01859,2019-K,Soybean,2.409
F01860,2019-K,Soybean,1.467
F01861,2019-K,Soybean,2.475
F01862,2019-K,Soybean,3.163
F01863,2019-K,Soybean,2.689
F01864,2019-K,Soybean,0.842
F01865,2019-K,Soybean,3.655
F01866,2019-K,Soybean,1.456
F01867,2019-K,Soybean,1.291
F01868,2019-K,Soybean,3.307
F01869,2019-K,Soybean,2.164
F01870,2019-K,Soybean,2.452
F01871,2019-K,Soybean,7.672
F01872,2019-K,Soybean,1.997
F01873,2019-K,Soybean,1.537
F01874,2019-K,Soybean,7.165
F01875,2019-K,Soybean,3.142
F01876,2019-K,Soybean,2.454
F01877,2019-K,Soybean,1.761
F01878,2019-K,Soybean,1.756
F01879,2019-K,Soybean,1.124
F01880,2019-K,Soybean,4.531
F01881,2019-K,Soybean,2.094
F01882,2019-K,Soybean,2.443
F01883,2019-K,Soybean,3.796
F01884,2019-K,Soybean,1.93
F01885,2019-K,Soybean,6.338
F01886,2019-K,Soybean,6.88
F01887,2019-K,Soybean,4.758
F01888,2019-K,Soybean,1.136
F01889,2019-K,Soybean,4.535
F01890,2019-K,Soybean,3.083
F01891,2019-K,Soybean,2.421
F01892,2019-K,Soybean,2.608
F01893,2019-K,Soybean,1.689
F01894,2019-K,Soybean,2.878
F01895,2019-K,Soybean,4.87
F01896,2019-K,Soybean,2.176
F01897,2019-K,Soybean,1.456
F01898,2019-K,Soybean,1.083
F01899,2019-K,Soybean,6.968
F01900,2019-K,Soybean,1.142
F01901,2019-K,Soybean,1.717
F01902,2019-K,Soybean,2.587
F01903,2019-K,Soybean,1.908
F01904,2019-K,Soybean,1.008
F01905,2019-K,Soybean,2.616
F01906,2019-K,Soybean,1.294
F01907,2019-K,Soybean,3.069
F01908,2019-K,Soybean,2.518
F01909,2019-K,Soybean,8.726
F01910,2019-K,Soybean,1.578
F01911,2019-K,Soybean,2.569
F01912,2019-K,Soybean,6.659
F01913,2019-K,Soybean,2.142
F01914,2019-K,Soybean,1.425
F01915,2019-K,Soybean,2.874
F01916,2019-K,Soybean,4.51
F01917,2019-K,Soybean,0.858
F01918,2019-K,Soybean,1.202
F01919,2019-K,Soybean,2.489
F01920,2019-K,Soybean,1.842
F01921,2019-K,Soybean,1.89
F01922,2019-K,Soybean,3.031
F01923,2019-K,Soybean,9.642
F01924,2019-K,Soybean,3.009
F01925,2019-K,Soybean,3.406
F01926,2019-K,Soybean,2.687
F01927,2019-K,Soybean,1.743
F01928,2019-K,Soybean,4.517
F01929,2019-K,Soybean,1.706
F01930,2019-K,Soybean,6.164
F01931,2019-K,Soybean,1.632
F01932,2019-K,Soybean,2.531
F01933,2019-K,Soybean,1.44
F01934,2019-K,Soybean,2.034
F01935,2019-K,Soybean,4.963
F01936,2019-K,Soybean,3.596
F01937,2019-K,Soybean,2.188
F01938,2019-K,Soybean,1.142
F01939,2019-K,Soybean,2.798
F01940,2019-K,Soybean,1.475
F01941,2019-K,Soybean,4.101
F01942,2019-K,Soybean,2.161
F01943,2019-K,Soybean,1.383
F01944,2019-K,Soybean,1.735
F01945,2019-K,Soybean,0.956
F01946,2019-K,Soybean,2.305
F01947,2019-K,Soybean,3.344
F01948,2019-K,Soybean,2.64
F01949,2019-K,Soybean,2.114
F01950,2019-K,Soybean,1.769
F01951,2019-K,Soybean,4.307
F01952,2019-K,Soybean,2.366
F01953,2019-K,Soybean,1.626
F01954,2019-K,Soybean,1.809
F01955,2019-K,Soybean,4.662
F01956,2019-K,Soybean,6.085
F01957,2019-K,Soybean,1.266
F01958,2019-K,Soybean,1.269
F01959,2019-K,Soybean,1.777
F01960,2019-K,Soybean,0.692
F01961,2019-K,Soybean,3.756
F01962,2019-K,Soybean,2.083
F01963,2019-K,Soybean,2.466
F01964,2019-K,Soybean,1.209
F01965,2019-K,Soybean,1.229
F01966,2019-K,Soybean,5.589
F01967,2019-K,Soybean,1.882
F01968,2019-K,Soybean,1.183
F01969,2019-K,Soybean,1.688
F01970,2019-K,Soybean,1.669
F01971,2019-K,Soybean,2.725
F01972,2019-K,Soybean,1.291
F01973,2019-K,Soybean,2.848
F01974,2019-K,Soybean,1.475
F01975,2019-K,Soybean,1.801
F01976,2019-K,Soybean,2.346
F01977,2019-K,Soybean,2.545
F01978,2019-K,Soybean,4.465
F01979,2019-K,Soybean,1.409
F01980,2019-K,Soybean,2.433
F01981,2019-K,Soybean,1.222
F01982,2019-K,Soybean,2.38
F01983,2019-K,Soybean,2.77
F01984,2019-K,Soybean,2.69
F01985,2019-K,Soybean,3.218
F01986,2019-K,Soybean,2.647
F01987,2019-K,Soybean,6.18
F01988,2019-K,Soybean,5.199
F01989,2019-K,Soybean,1.505
F01990,2019-K,Soybean,4.03
F01991,2019-K,Soybean,2.052
F01992,2019-K,Soybean,1.413
F01993,2019-K,Soybean,2.29
F01994,2019-K,Soybean,2.781
F01995,2019-K,Soybean,4.597
F01996,2019-K,Soybean,2.879
F01997,2019-K,Soybean,0.717
F01998,2019-K,Soybean,4.431
F01999,2019-K,Soybean,1.422
F02000,2019-K,Soybean,0.76
F02001,2019-K,Soybean,2.039
F02002,2019-K,Soybean,1.235
F02003,2019-K,Soybean,3.128
F02004,2019-K,Soybean,2.824
F02005,2019-K,Soybean,2.556
F02006,2019-K,Soybean,5.494
F02007,2019-K,Soybean,3.198
F02008,2019-K,Soybean,1.36
F02009,2019-K,Soybean,2.195
F02010,2019-K,Soybean,1.353
F02011,2019-K,Soybean,1.192
F02012,2019-K,Soybean,2.404
F02013,2019-K,Soybean,1.742
F02014,2019-K,Soybean,1.698
F02015,2019-K,Soybean,2.981
F02016,2019-K,Soybean,2.236
F02017,2019-K,Soybean,1.809
F02018,2019-K,Soybean,3.952
F02019,2019-K,Soybean,4.736
F02020,2019-K,Soybean,5.264
F02021,2019-K,Soybean,3.051
F02022,2019-K,Soybean,3.747
F02023,2019-K,Soybean,0.526
F02024,2019-K,Soybean,2.369
F02025,2019-K,Soybean,2.175
F02026,2019-K,Soybean,2.027
F02027,2019-K,Soybean,1.114
F02028,2019-K,Soybean,5.465
F02029,2019-K,Soybean,1.83
F02030,2019-K,Soybean,1.463
F02031,2019-K,Soybean,2.119
F02032,2019-K,Soybean,0.658
F02033,2019-K,Soybean,2.065
F02034,2019-K,Soybean,5.44
F02035,2019-K,Soybean,3.652
F02036,2019-K,Soybean,3.331
F02037,2019-K,Soybean,1.22
F02038,2019-K,Soybean,4.179
F02039,2019-K,Soybean,1.482
F02040,2019-K,Soybean,2.195
F02041,2019-K,Soybean,1.204
F02042,2019-K,Soybean,1.482
F02043,2019-K,Soybean,1.612
F02044,2019-K,Soybean,4.399
F02045,2019-K,Soybean,2.252
F02046,2019-K,Soybean,2.531
F02047,2019-K,Soybean,1.734
F02048,2019-K,Soybean,4.097
F02049,2019-K,Soybean,2.306
F02050,2019-K,Soybean,2.014
F02051,2019-K,Soybean,1.598
F02052,2019-K,Soybean,2.58
F02053,2019-K,Soybean,1.122
F02054,2019-K,Soybean,6.135
F02055,2019-K,Soybean,2.295
F02056,2019-K,Soybean,4.039
F02057,2019-K,Soybean,1.737
F02058,2019-K,Soybean,0.903
F02059,2019-K,Soybean,1.228
F02060,2019-K,Soybean,6.493
F02061,2019-K,Soybean,2.595
F02062,2019-K,Soybean,3.202
F02063,2019-K,Groundnut,2.581
F02064,2019-K,Groundnut,5.144
F02064,2019-K,Soybean,4.168
F02065,2019-K,Groundnut,7.456
F02066,2019-K,Groundnut,1.53
F02067,2019-K,Groundnut,2.243
F02068,2019-K,Groundnut,2.249
F02069,2019-K,Groundnut,6.399
F02070,2019-K,Groundnut,3.811
F02071,2019-K,Groundnut,6.077
F02071,2019-K,Soybean,4.321
F02072,2019-K,Groundnut,10.95
F02072,2019-K,Soybean,9.002
F02073,2019-K,Groundnut,2.503
F02074,2019-K,Groundnut,2.55
F02075,2019-K,Groundnut,2.163
F02076,2019-K,Groundnut,3.183
F02076,2019-K,Soybean,2.496
F02077,2019-K,Groundnut,5.047
F02078,2019-K,Groundnut,1.305
F02078,2019-K,Soybean,1.091
F02079,2019-K,Groundnut,1.712
F02080,2019-K,Groundnut,1.511
F02081,2019-K,Groundnut,1.434
F02081,2019-K,Soybean,1.184
F02082,2019-K,Groundnut,3.459
F02083,2019-K,Groundnut,2.545
F02084,2019-K,Groundnut,8.181
F02084,2019-K,Soybean,7.054
F02085,2019-K,Groundnut,5.971
F02086,2019-K,Groundnut,0.967
F02086,2019-K,Soybean,0.75
F02087,2019-K,Groundnut,3.011
F02088,2019-K,Groundnut,3.104
F02089,2019-K,Groundnut,2.684
F02089,2019-K,Soybean,2.022
F02090,2019-K,Groundnut,2.149
F02090,2019-K,Soybean,1.922
F02091,2019-K,Groundnut,3.385
F02092,2019-K,Groundnut,2.177
F02093,2019-K,Groundnut,1.58
F02094,2019-K,Groundnut,4.899
F02095,2019-K,Groundnut,8.372
F02096,2019-K,Groundnut,0.859
F02097,2019-K,Groundnut,3.898
F02097,2019-K,Soybean,2.873
F02098,2019-K,Groundnut,3.025
F02099,2019-K,Groundnut,3.065
F02099,2019-K,Soybean,2.693
F02100,2019-K,Groundnut,2.467
F02101,2019-K,Groundnut,3.078
F02102,2019-K,Groundnut,2.273
F02103,2019-K,Groundnut,2.611
F02103,2019-K,Soybean,1.938
F02104,2019-K,Groundnut,0.848
F02105,2019-K,Groundnut,1.903
F02106,2019-K,Groundnut,2.981
F02107,2019-K,Groundnut,2.781
F02108,2019-K,Groundnut,4.6
F02109,2019-K,Groundnut,4.308
F02109,2019-K,Soybean,3.539
F02110,2019-K,Groundnut,3.577
F02111,2019-K,Groundnut,5.869
F02112,2019-K,Groundnut,3.904
F02113,2019-K,Groundnut,3.888
F02114,2019-K,Groundnut,6.964
F02114,2019-K,Soybean,5.588
F02115,2019-K,Groundnut,2.043
F02115,2019-K,Soybean,1.627
F02116,2019-K,Groundnut,8.601
F02116,2019-K,Soybean,6.846
F02117,2019-K,Groundnut,3.463
F02117,2019-K,Soybean,2.743
F02118,2019-K,Groundnut,4.056
F02118,2019-K,Soybean,3.005
F02119,2019-K,Groundnut,6.231
F02120,2019-K,Groundnut,1.878
F02121,2019-K,Groundnut,4.167
F02122,2019-K,Groundnut,1.734
F02123,2019-K,Groundnut,2.552
F02124,2019-K,Groundnut,2.705
F02124,2019-K,Soybean,2.007
F02125,2019-K,Groundnut,2.064
F02126,2019-K,Groundnut,3.403
F02126,2019-K,Soybean,2.596
F02127,2019-K,Groundnut,1.971
F02128,2019-K,Groundnut,4.768
F02129,2019-K,Groundnut,4.246
F02130,2019-K,Groundnut,8.902
F02131,2019-K,Groundnut,3.278
F02131,2019-K,Soybean,2.539
F02132,2019-K,Groundnut,8.169
F02133,2019-K,Groundnut,2.191
F02134,2019-K,Groundnut,2.387
F02134,2019-K,Soybean,1.747
F02135,2019-K,Groundnut,1.901
F02135,2019-K,Soybean,1.419
F02136,2019-K,Groundnut,6.094
F02137,2019-K,Groundnut,3.317
F02138,2019-K,Groundnut,1.659
F02139,2019-K,Groundnut,5.767
F02140,2019-K,Groundnut,3.658
F02140,2019-K,Soybean,3.019
F02141,2019-K,Groundnut,2.772
F02141,2019-K,Soybean,2.16
F02142,2019-K,Groundnut,5.601
F02143,2019-K,Groundnut,3.109
F02144,2019-K,Groundnut,2.421
F02144,2019-K,Soybean,2.039
F02145,2019-K,Groundnut,6.04
F02146,2019-K,Groundnut,1.764
F02147,2019-K,Groundnut,3.679
F02148,2019-K,Groundnut,1.618
F02149,2019-K,Groundnut,3.637
F02150,2019-K,Groundnut,3.563
F02150,2019-K,Soybean,2.997
F02151,2019-K,Groundnut,2.428
F02152,2019-K,Groundnut,3.665
F02153,2019-K,Groundnut,4.606
F02154,2019-K,Groundnut,3.342
F02155,2019-K,Groundnut,3.325
F02156,2019-K,Groundnut,2.766
F02157,2019-K,Groundnut,4.506
F02158,2019-K,Groundnut,5.168
F02159,2019-K,Groundnut,3.614
F02159,2019-K,Soybean,2.799
F02160,2019-K,Groundnut,2.579
F02160,2019-K,Soybean,2.2
F02161,2019-K,Groundnut,8.098
F02162,2019-K,Groundnut,1.374
F02162,2019-K,Soybean,1.093
F02163,2019-K,Groundnut,2.617
F02163,2019-K,Soybean,2.393
F02164,2019-K,Groundnut,3.827
F02165,2019-K,Groundnut,0.968
F02166,2019-K,Groundnut,2.195
F02167,2019-K,Groundnut,4.663
F02168,2019-K,Groundnut,8.921
F02169,2019-K,Groundnut,2.736
F02170,2019-K,Groundnut,2.898
F02171,2019-K,Groundnut,3.788
F02171,2019-K,Soybean,3.151
F02172,2019-K,Groundnut,1.471
F02173,2019-K,Groundnut,3.329
F02174,2019-K,Groundnut,1.625
F02175,2019-K,Groundnut,1.485
F02176,2019-K,Groundnut,2.133
F02177,2019-K,Groundnut,1.898
F02178,2019-K,Groundnut,4.39
F02179,2019-K,Groundnut,2.59
F02180,2019-K,Groundnut,1.631
F02181,2019-K,Groundnut,3.686
F02181,2019-K,Soybean,2.903
F02182,2019-K,Groundnut,4.016
F02182,2019-K,Soybean,3.42
F02183,2019-K,Groundnut,2.63
F02184,2019-K,Groundnut,4.747
F02184,2019-K,Soybean,4.227
F02185,2019-K,Groundnut,2.914
F02186,2019-K,Groundnut,1.454
F02187,2019-K,Groundnut,9.114
F02188,2019-K,Groundnut,6.367
F02188,2019-K,Soybean,5.076
F02189,2019-K,Groundnut,3.737
F02190,2019-K,Groundnut,3.116
F02190,2019-K,Soybean,2.935
F02191,2019-K,Groundnut,3.362
F02191,2019-K,Soybean,3.174
F02192,2019-K,Groundnut,1.66
F02193,2019-K,Groundnut,3.663
F02194,2019-K,Groundnut,1.914
F02195,2019-K,Groundnut,2.007
F02196,2019-K,Groundnut,5.264
F02197,2019-K,Groundnut,1.633
F02198,2019-K,Groundnut,4.314
F02199,2019-K,Groundnut,2.978
F02200,2019-K,Groundnut,7.258
F02201,2019-K,Groundnut,3.26
F02201,2019-K,Soybean,2.792
F02202,2019-K,Groundnut,6.896
F02203,2019-K,Groundnut,11.243
F02204,2019-K,Groundnut,1.164
F02204,2019-K,Soybean,1.088
F02205,2019-K,Groundnut,1.796
F02205,2019-K,Soybean,1.509
F02206,2019-K,Groundnut,1.728
F02207,2019-K,Groundnut,2.632
F02208,2019-K,Groundnut,1.382
F02209,2019-K,Groundnut,4.889
F02210,2019-K,Groundnut,2.453
F02211,2019-K,Groundnut,1.388
F02212,2019-K,Groundnut,3.421
F02213,2019-K,Groundnut,2.306
F02214,2019-K,Groundnut,2.767
F02214,2019-K,Soybean,2.229
F02215,2019-K,Groundnut,3.019
F02215,2019-K,Soybean,2.355
F02216,2019-K,Groundnut,3.111
F02217,2019-K,Groundnut,5.628
F02218,2019-K,Groundnut,1.348
F02219,2019-K,Soybean,2.574
F02220,2019-K,Soybean,4.229
F02221,2019-K,Soybean,2.905
F02222,2019-K,Soybean,2.053
F02223,2019-K,Cotton,1.507
F02224,2019-K,Soybean,2.697
F02225,2019-K,Cotton,2.97
F02226,2019-K,Soybean,1.844
F02227,2019-K,Soybean,1.639
F02228,2019-K,Soybean,3.342
F02229,2019-K,Cotton,0.878
F02230,2019-K,Soybean,1.881
F02231,2019-K,Soybean,2.37
F02232,2019-K,Cotton,1.311
F02233,2019-K,Cotton,1.507
F02234,2019-K,Soybean,0.854
F02235,2019-K,Soybean,4.744
F02236,2019-K,Soybean,3.126
F02237,2019-K,Paddy,15.124
F02238,2019-K,Soybean,2.774
F02239,2019-K,Soybean,4.044
F02240,2019-K,Soybean,2.315
F02241,2019-K,Paddy,12.976
F02242,2019-K,Soybean,4.241
F02243,2019-K,Soybean,3.073
F02244,2019-K,Soybean,4.155
F02245,2019-K,Soybean,6.181
F02246,2019-K,Soybean,2.599
F02247,2019-K,Soybean,1.58
F02248,2019-K,Paddy,5.737
F02249,2019-K,Soybean,3.406
F02250,2019-K,Soybean,3.55
F02251,2019-K,Groundnut,2.752
F02252,2019-K,Soybean,2.869
F02253,2019-K,Groundnut,1.977
F02254,2019-K,Groundnut,3.346
F01001,2019-R,Gram,0.887
F01001,2019-R,Wheat,3.002
F01002,2019-R,Gram,0.814
F01003,2019-R,Gram,1.02
F01004,2019-R,Gram,1.091
F01004,2019-R,Wheat,2.859
F01005,2019-R,Gram,3.533
F01006,2019-R,Gram,0.919
F01007,2019-R,Gram,1.54
F01008,2019-R,Gram,0.975
F01009,2019-R,Gram,1.035
F01010,2019-R,Gram,1.572
F01011,2019-R,Gram,3.069
F01011,2019-R,Wheat,8.503
F01012,2019-R,Gram,2.178
F01013,2019-R,Gram,1.867
F01014,2019-R,Gram,1.049
F01015,2019-R,Gram,2.929
F01015,2019-R,Wheat,6.54
F01016,2019-R,Gram,1.161
F01017,2019-R,Gram,2.484
F01017,2019-R,Wheat,6.753
F01018,2019-R,Gram,2.208
F01019,2019-R,Gram,1.61
F01020,2019-R,Gram,0.5
F01020,2019-R,Wheat,1.418
F01021,2019-R,Gram,1.515
F01021,2019-R,Wheat,4.1
F01022,2019-R,Gram,1.17
F01023,2019-R,Gram,1.336
F01024,2019-R,Gram,5.346
F01024,2019-R,Wheat,14.802
F01025,2019-R,Gram,5.415
F01026,2019-R,Gram,1.857
F01027,2019-R,Gram,1.59
F01028,2019-R,Gram,2.399
F01029,2019-R,Gram,1.499
F01030,2019-R,Gram,0.522
F01030,2019-R,Wheat,1.325
F01031,2019-R,Gram,2.188
F01032,2019-R,Gram,1.307
F01032,2019-R,Wheat,3.416
F01033,2019-R,Gram,0.961
F01034,2019-R,Gram,0.954
F01035,2019-R,Gram,0.753
F01035,2019-R,Wheat,1.991
F01036,2019-R,Gram,1.358
F01037,2019-R,Gram,0.946
F01037,2019-R,Wheat,2.916
F01038,2019-R,Gram,4.788
F01039,2019-R,Gram,1.732
F01039,2019-R,Wheat,4.482
F01040,2019-R,Gram,2.112
F01041,2019-R,Gram,3.099
F01041,2019-R,Wheat,8.079
F01042,2019-R,Gram,2.691
F01043,2019-R,Gram,3.226
F01044,2019-R,Gram,3.023
F01044,2019-R,Wheat,6.726
F01045,2019-R,Gram,1.842
F01046,2019-R,Gram,0.706
F01046,2019-R,Wheat,1.922
F01047,2019-R,Gram,0.84
F01047,2019-R,Wheat,2.197
F01048,2019-R,Gram,0.669
F01049,2019-R,Gram,1.563
F01049,2019-R,Wheat,4.346
F01050,2019-R,Gram,3.35
F01051,2019-R,Gram,1.798
F01051,2019-R,Wheat,4.682
F01052,2019-R,Gram,2.366
F01053,2019-R,Gram,2.562
F01054,2019-R,Gram,3.759
F01054,2019-R,Wheat,9.528
F01055,2019-R,Gram,1.939
F01055,2019-R,Wheat,5.05
F01056,2019-R,Gram,3.373
F01056,2019-R,Wheat,8.719
F01057,2019-R,Gram,1.913
F01058,2019-R,Gram,3.416
F01059,2019-R,Gram,1.841
F01059,2019-R,Wheat,4.404
F01060,2019-R,Gram,1.903
F01060,2019-R,Wheat,5.953
F01061,2019-R,Gram,2.198
F01062,2019-R,Gram,2.752
F01062,2019-R,Wheat,7.452
F01063,2019-R,Gram,0.999
F01063,2019-R,Wheat,2.914
F01064,2019-R,Gram,3.122
F01066,2019-R,Gram,2.378
F01066,2019-R,Wheat,6.78
F01067,2019-R,Gram,0.977
F01068,2019-R,Gram,2.522
F01069,2019-R,Gram,2.569
F01070,2019-R,Gram,1.455
F01070,2019-R,Wheat,4.08
F01071,2019-R,Gram,1.154
F01072,2019-R,Gram,2.327
F01072,2019-R,Wheat,6.371
F01073,2019-R,Gram,1.446
F01074,2019-R,Gram,0.714
F01075,2019-R,Gram,4.188
F01076,2019-R,Gram,1.603
F01076,2019-R,Wheat,4.758
F01077,2019-R,Gram,2.794
F01078,2019-R,Gram,1.069
F01079,2019-R,Gram,1.288
F01080,2019-R,Gram,4.626
F01081,2019-R,Gram,1.907
F01081,2019-R,Wheat,5.214
F01082,2019-R,Gram,1.022
F01083,2019-R,Gram,1.341
F01083,2019-R,Wheat,3.509
F01084,2019-R,Gram,0.718
F01084,2019-R,Wheat,2.068
F01085,2019-R,Gram,2.38
F01086,2019-R,Gram,2.463
F01087,2019-R,Gram,3.053
F01088,2019-R,Gram,0.669
F01088,2019-R,Wheat,1.944
F01089,2019-R,Gram,3.461
F01089,2019-R,Wheat,9.348
F01090,2019-R,Gram,1.241
F01091,2019-R,Gram,2.747
F01091,2019-R,Wheat,8.081
F01092,2019-R,Gram,1.556
F01093,2019-R,Gram,4.634
F01094,2019-R,Gram,0.551
F01094,2019-R,Wheat,1.37
F01095,2019-R,Gram,0.892
F01095,2019-R,Wheat,2.463
F01096,2019-R,Gram,3.61
F01097,2019-R,Gram,1.307
F01098,2019-R,Gram,0.981
F01098,2019-R,Wheat,2.524
F01099,2019-R,Gram,2.089
F01099,2019-R,Wheat,6.236
F01100,2019-R,Gram,1.096
F01101,2019-R,Gram,0.45
F01101,2019-R,Wheat,1.329
F01102,2019-R,Gram,1.809
F01103,2019-R,Gram,2.329
F01104,2019-R,Gram,2.97
F01105,2019-R,Gram,2.463
F01106,2019-R,Gram,0.724
