farmer_id,season,side_share,yield_factor,severe_drought,defected_after
F01664,2019-K,0.75,1.046,False,False
F01665,2019-K,0.42,0.997,False,False
F01666,2019-K,0.581,0.995,False,False
F01667,2019-K,0.421,0.958,False,False
F01668,2019-K,0.148,0.945,False,True
F01669,2019-K,0.499,0.996,False,False
F01670,2019-K,0.706,0.947,False,False
F01671,2019-K,0.589,1.028,False,False
F01672,2019-K,0.39,0.95,False,True
F01673,2019-K,0.281,0.95,False,True
F01674,2019-K,0.266,1.021,False,True
F01675,2019-K,0.664,1.005,False,False
F01676,2019-K,0.274,1.046,False,True
F01677,2019-K,0.789,0.936,False,False
F01678,2019-K,0.358,1.032,False,True
F01679,2019-K,0.679,0.942,False,False
F01680,2019-K,0.497,0.929,False,False
F01681,2019-K,0.246,0.969,False,False
F01682,2019-K,0.774,1.043,False,False
F01683,2019-K,0.515,1.054,False,True
F01684,2019-K,0.404,1.022,False,False
F01685,2019-K,0.125,1.056,False,True
F01686,2019-K,0.392,0.95,False,True
F01687,2019-K,0.822,0.936,False,False
F01688,2019-K,0.126,1.011,False,False
F01689,2019-K,0.517,0.925,False,False
F01690,2019-K,0.449,1.044,False,False
F01691,2019-K,0.291,1.023,False,True
F01692,2019-K,0.504,0.99,False,False
F01693,2019-K,0.471,0.969,False,False
F01694,2019-K,0.659,0.936,False,False
F01695,2019-K,0.488,1.001,False,False
F01696,2019-K,0.761,1.014,False,False
F01697,2019-K,0.491,0.953,False,True
F01698,2019-K,0.443,0.968,False,True
F01699,2019-K,0.451,0.988,False,False
F01700,2019-K,0.196,0.946,False,True
F01701,2019-K,0.134,1.002,False,True
F01702,2019-K,0.735,1.03,False,False
F01703,2019-K,0.558,0.949,False,False
F01704,2019-K,0.337,1.049,False,True
F01705,2019-K,0.395,0.986,False,True
F01706,2019-K,0.808,0.991,False,False
F01707,2019-K,0.803,1.059,False,False
F01708,2019-K,0.326,0.944,False,True
F01709,2019-K,0.79,0.943,False,False
F01710,2019-K,0.304,0.998,False,True
F01711,2019-K,0.432,1.02,False,False
F01712,2019-K,0.236,0.995,False,True
F01713,2019-K,0.032,0.929,False,True
F01714,2019-K,0.672,1.013,False,False
F01715,2019-K,0.181,0.942,False,False
F01716,2019-K,0.132,0.991,False,True
F01717,2019-K,0.355,0.98,False,False
F01718,2019-K,0.68,1.025,False,False
F01719,2019-K,0.513,0.963,False,False
F01720,2019-K,0.579,1.007,False,False
F01721,2019-K,0.315,1.018,False,True
F01722,2019-K,0.629,0.932,False,False
F01723,2019-K,0.462,1.02,False,False
F01724,2019-K,0.695,0.988,False,False
F01725,2019-K,0.534,1.002,False,False
F01726,2019-K,0.317,0.957,False,False
F01727,2019-K,0.323,1.012,False,True
F01728,2019-K,0.381,0.981,False,True
F01729,2019-K,0.721,0.959,False,False
F01730,2019-K,0.652,1.022,False,False
F01731,2019-K,0.235,1.007,False,True
F01732,2019-K,0.683,0.931,False,False
F01733,2019-K,0.332,1.045,False,True
F01734,2019-K,0.433,1.03,False,False
F01735,2019-K,0.223,0.959,False,True
F01736,2019-K,0.414,1.038,False,False
F01737,2019-K,0.274,0.986,False,True
F01738,2019-K,0.635,0.958,False,False
F01739,2019-K,0.448,1.029,False,False
F01740,2019-K,0.742,0.971,False,False
F01741,2019-K,0.662,0.98,False,False
F01742,2019-K,0.724,1.024,False,False
F01743,2019-K,0.476,0.957,False,False
F01744,2019-K,0.567,0.968,False,True
F01745,2019-K,0.359,0.95,False,True
F01746,2019-K,0.857,0.982,False,False
F01747,2019-K,0.679,1.049,False,False
F01748,2019-K,0.404,0.957,False,False
F01749,2019-K,0.09,1.059,False,True
F01750,2019-K,0.554,0.977,False,False
F01751,2019-K,0.322,0.931,False,True
F01752,2019-K,0.647,1.001,False,False
F01753,2019-K,0.655,0.975,False,False
F01754,2019-K,0.439,0.947,False,False
F01755,2019-K,0.624,0.995,False,False
F01756,2019-K,0.427,0.985,False,False
F01757,2019-K,0.772,0.946,False,False
F01758,2019-K,0.159,0.92,False,True
F01759,2019-K,0.74,0.993,False,False
F01760,2019-K,0.529,0.923,False,False
F01761,2019-K,0.205,0.954,False,True
F01762,2019-K,0.722,0.961,False,False
F01763,2019-K,0.412,0.938,False,False
F01764,2019-K,0.595,0.929,False,False
F01765,2019-K,0.682,1.019,False,False
F01766,2019-K,0.484,1.053,False,False
F01767,2019-K,0.322,1.029,False,True
F01768,2019-K,0.173,0.953,False,True
F01769,2019-K,0.235,1.049,False,True
F01770,2019-K,0.544,0.924,False,False
F01771,2019-K,0.109,0.929,False,True
F01772,2019-K,0.542,0.959,False,False
F01773,2019-K,0.257,0.995,False,True
F01774,2019-K,0.657,0.995,False,False
F01775,2019-K,0.498,1.048,False,False
F01776,2019-K,0.361,0.943,False,True
F01777,2019-K,0.485,1.059,False,False
F01778,2019-K,0.6,0.965,False,False
F01779,2019-K,0.797,0.927,False,False
F01780,2019-K,0.635,0.967,False,False
F01781,2019-K,0.63,1.021,False,False
F01782,2019-K,0.505,1.017,False,False
F01783,2019-K,0.64,0.963,False,False
F01784,2019-K,0.726,0.925,False,False
F01785,2019-K,0.705,0.978,False,False
F01786,2019-K,0.697,0.934,False,False
F01787,2019-K,0.619,0.983,False,False
F01788,2019-K,0.763,1.009,False,False
F01789,2019-K,0.542,0.997,False,False
F01790,2019-K,0.067,1.017,False,True
F01791,2019-K,0.742,1.038,False,False
F01792,2019-K,0.481,0.938,False,False
F01793,2019-K,0.203,1.019,False,True
F01794,2019-K,0.584,1.05,False,False
F01795,2019-K,0.489,1.045,False,False
F01796,2019-K,0.371,1.059,False,False
F01797,2019-K,0.195,0.998,False,True
F01798,2019-K,0.58,0.927,False,False
F01799,2019-K,0.231,1.047,False,True
F01800,2019-K,0.507,1.015,False,False
F01801,2019-K,0.457,0.991,False,False
F01802,2019-K,0.144,1.036,False,True
F01803,2019-K,0.653,0.982,False,False
F01804,2019-K,0.248,0.939,False,True
F01805,2019-K,0.77,0.945,False,False
F01806,2019-K,0.76,0.979,False,False
F01807,2019-K,0.311,0.954,False,False
F01808,2019-K,0.692,0.925,False,False
F01809,2019-K,0.616,0.989,False,False
F01810,2019-K,0.248,1.012,False,True
F01811,2019-K,0.628,1.007,False,False
F01812,2019-K,0.744,0.982,False,False
F01813,2019-K,0.389,0.961,False,True
F01814,2019-K,0.26,1.02,False,True
F01815,2019-K,0.605,1.052,False,False
F01816,2019-K,0.268,0.98,False,True
F01817,2019-K,0.683,0.988,False,False
F01818,2019-K,0.653,1.045,False,False
F01819,2019-K,0.536,0.967,False,False
F01820,2019-K,0.653,0.938,False,False
F01821,2019-K,0.43,1.034,False,False
F01822,2019-K,0.207,1.043,False,True
F01823,2019-K,0.81,1.022,False,False
F01824,2019-K,0.534,0.994,False,False
F01825,2019-K,0.852,0.946,False,False
F01826,2019-K,0.368,1.008,False,True
F01827,2019-K,0.748,1.007,False,False
F01828,2019-K,0.296,1.045,False,True
F01829,2019-K,0.721,0.969,False,False
F01830,2019-K,0.512,0.949,False,False
F01831,2019-K,0.629,0.937,False,False
F01832,2019-K,0.562,1.0,False,True
F01833,2019-K,0.753,0.955,False,False
F01834,2019-K,0.368,0.967,False,True
F01835,2019-K,0.43,1.024,False,False
F01836,2019-K,0.636,0.934,False,False
F01837,2019-K,0.484,0.965,False,False
F01838,2019-K,0.672,1.029,False,False
F01839,2019-K,0.689,0.965,False,False
F01840,2019-K,0.391,1.013,False,True
F01841,2019-K,0.494,0.961,False,False
F01842,2019-K,0.67,0.96,False,False
F01843,2019-K,0.512,1.001,False,False
F01844,2019-K,0.772,0.931,False,False
F01845,2019-K,0.665,0.975,False,False
F01846,2019-K,0.528,1.004,False,False
F01847,2019-K,0.233,1.037,False,True
F01848,2019-K,0.733,0.924,False,False
F01849,2019-K,0.64,0.963,False,False
F01850,2019-K,0.075,0.993,False,True
F01851,2019-K,0.63,0.98,False,False
F01852,2019-K,0.741,0.964,False,False
F01853,2019-K,0.32,1.06,False,True
F01854,2019-K,0.256,0.972,False,True
F01855,2019-K,0.283,1.011,False,True
F01856,2019-K,0.528,0.982,False,True
F01857,2019-K,0.134,0.952,False,False
F01858,2019-K,0.475,1.015,False,False
F01859,2019-K,0.748,1.007,False,False
F01860,2019-K,0.352,0.92,False,True
F01861,2019-K,0.671,0.93,False,False
F01862,2019-K,0.411,0.929,False,True
F01863,2019-K,0.551,0.989,False,False
F01864,2019-K,0.436,0.954,False,False
F01865,2019-K,0.496,1.022,False,False
F01866,2019-K,0.674,0.963,False,False
F01867,2019-K,0.62,0.977,False,False
F01868,2019-K,0.595,0.932,False,False
F01869,2019-K,0.896,0.953,False,False
F01870,2019-K,0.768,0.93,False,False
F01871,2019-K,0.35,0.994,False,True
F01872,2019-K,0.847,1.039,False,False
F01873,2019-K,0.462,0.944,False,False
F01874,2019-K,0.656,1.033,False,False
F01875,2019-K,0.767,0.951,False,False
F01876,2019-K,0.813,0.997,False,False
F01877,2019-K,0.335,1.033,False,True
F01878,2019-K,0.636,1.028,False,False
F01879,2019-K,0.191,1.032,False,True
F01880,2019-K,0.734,0.976,False,False
F01881,2019-K,0.74,0.977,False,False
F01882,2019-K,0.785,0.988,False,False
F01883,2019-K,0.374,1.019,False,True
F01884,2019-K,0.384,0.944,False,True
F01885,2019-K,0.622,0.931,False,False
F01886,2019-K,0.765,0.998,False,False
F01887,2019-K,0.363,0.925,False,True
F01888,2019-K,0.437,0.983,False,True
F01889,2019-K,0.653,0.93,False,False
F01890,2019-K,0.559,0.96,False,False
F01891,2019-K,0.547,0.941,False,False
F01892,2019-K,0.446,1.033,False,False
F01893,2019-K,0.589,1.014,False,False
F01894,2019-K,0.285,0.975,False,True
F01895,2019-K,0.355,0.951,False,True
F01896,2019-K,0.417,0.947,False,False
F01897,2019-K,0.215,0.981,False,True
F01898,2019-K,0.7,1.025,False,False
F01899,2019-K,0.667,0.934,False,False
F01900,2019-K,0.403,1.033,False,False
F01901,2019-K,0.544,0.986,False,False
F01902,2019-K,0.707,0.954,False,False
F01903,2019-K,0.723,1.022,False,False
F01904,2019-K,0.576,0.996,False,False
F01905,2019-K,0.507,0.977,False,False
F01906,2019-K,0.107,0.944,False,True
F01907,2019-K,0.726,0.985,False,False
F01908,2019-K,0.573,0.923,False,False
F01909,2019-K,0.487,0.921,False,False
F01910,2019-K,0.545,0.947,False,False
F01911,2019-K,0.296,0.973,False,False
F01912,2019-K,0.523,1.026,False,False
F01913,2019-K,0.475,0.989,False,False
F01914,2019-K,0.567,0.922,False,False
F01915,2019-K,0.794,1.006,False,False
F01916,2019-K,0.67,0.995,False,False
F01917,2019-K,0.639,1.027,False,False
F01918,2019-K,0.696,1.023,False,False
F01919,2019-K,0.245,1.032,False,True
F01920,2019-K,0.594,0.982,False,False
F01921,2019-K,0.624,0.933,False,False
F01922,2019-K,0.762,0.965,False,False
F01923,2019-K,0.327,1.045,False,True
F01924,2019-K,0.697,0.948,False,False
F01925,2019-K,0.588,1.019,False,False
F01926,2019-K,0.853,1.052,False,False
F01927,2019-K,0.829,0.983,False,False
F01928,2019-K,0.756,1.058,False,False
F01929,2019-K,0.564,0.937,False,False
F01930,2019-K,0.345,0.928,False,False
F01931,2019-K,0.626,1.045,False,False
F01932,2019-K,0.464,0.93,False,False
F01933,2019-K,0.48,1.021,False,False
F01934,2019-K,0.491,0.99,False,False
F01935,2019-K,0.68,1.045,False,False
F01936,2019-K,0.443,1.042,False,True
F01937,2019-K,0.728,1.054,False,False
F01938,2019-K,0.302,0.988,False,True
F01939,2019-K,0.553,0.994,False,False
F01940,2019-K,0.801,0.971,False,False
F01941,2019-K,0.134,0.947,False,True
F01942,2019-K,0.444,1.012,False,False
F01943,2019-K,0.19,1.029,False,True
F01944,2019-K,0.442,0.947,False,True
F01945,2019-K,0.325,0.969,False,False
F01946,2019-K,0.378,0.963,False,True
F01947,2019-K,0.298,0.998,False,True
F01948,2019-K,0.594,1.022,False,False
F01949,2019-K,0.53,1.051,False,False
F01950,2019-K,0.44,0.993,False,False
F01951,2019-K,0.69,1.007,False,False
F01952,2019-K,0.478,1.056,False,False
F01953,2019-K,0.432,0.968,False,False
F01954,2019-K,0.556,1.033,False,False
F01955,2019-K,0.259,0.925,False,True
F01956,2019-K,0.3,0.969,False,True
F01957,2019-K,0.529,1.056,False,False
F01958,2019-K,0.516,1.051,False,False
F01959,2019-K,0.653,0.922,False,False
F01960,2019-K,0.666,0.972,False,False
F01961,2019-K,0.366,1.057,False,True
F01962,2019-K,0.441,1.025,False,False
F01963,2019-K,0.789,0.966,False,False
F01964,2019-K,0.807,1.04,False,False
F01965,2019-K,0.214,1.024,False,True
F01966,2019-K,0.55,0.935,False,False
F01967,2019-K,0.333,0.937,False,True
F01968,2019-K,0.705,1.0,False,False
F01969,2019-K,0.579,0.991,False,False
F01970,2019-K,0.536,0.959,False,False
F01971,2019-K,0.705,0.966,False,False
F01972,2019-K,0.465,0.938,False,False
F01973,2019-K,0.667,0.921,False,False
F01974,2019-K,0.519,0.996,False,False
F01975,2019-K,0.333,1.032,False,False
F01976,2019-K,0.472,1.014,False,False
F01977,2019-K,0.316,0.983,False,True
F01978,2019-K,0.659,1.031,False,False
F01979,2019-K,0.671,0.934,False,False
F01980,2019-K,0.273,0.978,False,True
F01981,2019-K,0.361,1.046,False,True
F01982,2019-K,0.595,0.972,False,False
F01983,2019-K,0.465,1.058,False,False
F01984,2019-K,0.239,0.946,False,True
F01985,2019-K,0.399,0.96,False,True
F01986,2019-K,0.683,0.988,False,False
F01987,2019-K,0.868,0.988,False,False
F01988,2019-K,0.402,0.995,False,False
F01989,2019-K,0.839,1.013,False,False
F01990,2019-K,0.5,0.937,False,False
F01991,2019-K,0.537,0.945,False,False
F01992,2019-K,0.393,1.039,False,True
F01993,2019-K,0.525,0.944,False,False
F01994,2019-K,0.615,1.016,False,False
F01995,2019-K,0.342,1.058,False,True
F01996,2019-K,0.208,1.038,False,True
F01997,2019-K,0.699,1.003,False,False
F01998,2019-K,0.683,0.928,False,False
F01999,2019-K,0.463,0.992,False,False
F02000,2019-K,0.661,0.949,False,False
F02001,2019-K,0.222,0.961,False,True
F02002,2019-K,0.616,1.029,False,False
F02003,2019-K,0.168,1.003,False,True
F02004,2019-K,0.131,1.028,False,True
F02005,2019-K,0.25,0.923,False,True
F02006,2019-K,0.347,0.924,False,True
F02007,2019-K,0.378,1.056,False,True
F02008,2019-K,0.466,1.004,False,False
F02009,2019-K,0.393,1.042,False,True
F02010,2019-K,0.297,1.004,False,True
F02011,2019-K,0.167,0.952,False,True
F02012,2019-K,0.552,0.925,False,False
F02013,2019-K,0.702,0.984,False,False
F02014,2019-K,0.288,0.962,False,True
F02015,2019-K,0.298,1.005,False,True
F02016,2019-K,0.764,1.03,False,False
F02017,2019-K,0.816,0.932,False,False
F02018,2019-K,0.352,0.975,False,True
F02019,2019-K,0.596,0.925,False,False
F02020,2019-K,0.715,1.004,False,False
F02021,2019-K,0.762,1.009,False,False
F02022,2019-K,0.697,0.958,False,False
F02023,2019-K,0.232,0.945,False,True
F02024,2019-K,0.746,1.029,False,False
F02025,2019-K,0.414,0.96,False,True
F02026,2019-K,0.692,0.967,False,False
F02027,2019-K,0.445,0.97,False,False
F02028,2019-K,0.485,1.009,False,False
F02029,2019-K,0.475,0.949,False,False
F02030,2019-K,0.866,1.026,False,False
F02031,2019-K,0.75,1.021,False,False
F02032,2019-K,0.782,1.008,False,False
F02033,2019-K,0.607,1.027,False,False
F02034,2019-K,0.153,1.051,False,True
F02035,2019-K,0.747,0.939,False,False
F02036,2019-K,0.569,0.996,False,False
F02037,2019-K,0.368,0.971,False,True
F02038,2019-K,0.739,1.019,False,False
F02039,2019-K,0.436,1.036,False,True
F02040,2019-K,0.302,1.024,False,True
F02041,2019-K,0.621,0.96,False,False
F02042,2019-K,0.662,0.93,False,False
F02043,2019-K,0.68,1.013,False,False
F02044,2019-K,0.727,1.046,False,False
F02045,2019-K,0.185,0.976,False,True
F02046,2019-K,0.664,1.045,False,False
F02047,2019-K,0.341,1.015,False,True
F02048,2019-K,0.469,0.969,False,True
F02049,2019-K,0.618,1.022,False,False
F02050,2019-K,0.435,0.953,False,False
F02051,2019-K,0.41,0.96,False,False
F02052,2019-K,0.579,1.017,False,False
F02053,2019-K,0.616,1.053,False,False
F02054,2019-K,0.602,1.047,False,False
F02055,2019-K,0.526,0.993,False,False
F02056,2019-K,0.33,1.029,False,True
F02057,2019-K,0.576,0.986,False,False
F02058,2019-K,0.524,1.059,False,False
F02059,2019-K,0.41,0.967,False,True
F02060,2019-K,0.694,1.058,False,False
F02061,2019-K,0.835,1.046,False,False
F02062,2019-K,0.344,0.945,False,True
F02063,2019-K,0.418,1.005,False,False
F02064,2019-K,0.682,1.037,False,False
F02065,2019-K,0.865,1.043,False,False
F02066,2019-K,0.702,1.014,False,False
F02067,2019-K,0.796,1.014,False,False
F02068,2019-K,0.671,0.982,False,False
F02069,2019-K,0.683,0.967,False,False
F02070,2019-K,0.526,1.047,False,False
F02071,2019-K,0.254,0.971,False,True
F02072,2019-K,0.691,0.997,False,False
F02073,2019-K,0.592,0.988,False,False
F02074,2019-K,0.447,0.954,False,False
F02075,2019-K,0.505,0.981,False,True
F02076,2019-K,0.767,0.949,False,False
F02077,2019-K,0.438,1.002,False,False
F02078,2019-K,0.52,0.957,False,False
F02079,2019-K,0.724,1.045,False,False
F02080,2019-K,0.728,0.981,False,False
F02081,2019-K,0.648,1.019,False,False
F02082,2019-K,0.456,1.009,False,False
F02083,2019-K,0.821,0.94,False,False
F02084,2019-K,0.559,1.046,False,False
F02085,2019-K,0.562,0.995,False,False
F02086,2019-K,0.797,0.974,False,False
F02087,2019-K,0.425,0.989,False,False
F02088,2019-K,0.762,0.925,False,False
F02089,2019-K,0.322,0.954,False,True
F02090,2019-K,0.771,1.027,False,False
F02091,2019-K,0.865,0.924,False,False
F02092,2019-K,0.833,0.948,False,False
F02093,2019-K,0.688,0.97,False,False
F02094,2019-K,0.796,0.94,False,False
F02095,2019-K,0.764,0.989,False,False
F02096,2019-K,0.843,0.927,False,False
F02097,2019-K,0.8,0.999,False,False
F02098,2019-K,0.332,0.978,False,True
F02099,2019-K,0.198,0.968,False,True
F02100,2019-K,0.45,0.939,False,False
F02101,2019-K,0.252,1.0,False,True
F02102,2019-K,0.268,0.945,False,True
F02103,2019-K,0.327,0.935,False,True
F02104,2019-K,0.656,0.943,False,False
F02105,2019-K,0.528,1.014,False,False
F02106,2019-K,0.516,0.998,False,False
F02107,2019-K,0.698,0.965,False,False
F02108,2019-K,0.595,1.054,False,False
F02109,2019-K,0.382,0.994,False,True
F02110,2019-K,0.585,0.929,False,False
F02111,2019-K,0.436,0.933,False,False
F02112,2019-K,0.832,0.928,False,False
F02113,2019-K,0.288,0.992,False,True
F02114,2019-K,0.44,0.987,False,False
F02115,2019-K,0.631,0.978,False,False
F02116,2019-K,0.17,0.934,False,True
F02117,2019-K,0.444,0.932,False,False
F02118,2019-K,0.668,1.058,False,False
F02119,2019-K,0.334,0.934,False,True
F02120,2019-K,0.146,1.022,False,True
F02121,2019-K,0.553,1.053,False,False
F02122,2019-K,0.404,1.0,False,False
F02123,2019-K,0.641,0.953,False,False
F02124,2019-K,0.699,1.059,False,False
F02125,2019-K,0.575,0.989,False,False
F02126,2019-K,0.428,1.015,False,False
F02127,2019-K,0.342,0.984,False,True
F02128,2019-K,0.564,1.049,False,False
F02129,2019-K,0.501,1.024,False,False
F02130,2019-K,0.207,1.047,False,True
F02131,2019-K,0.204,0.959,False,True
F02132,2019-K,0.487,0.941,False,False
F02133,2019-K,0.653,0.953,False,False
F02134,2019-K,0.588,0.986,False,False
F02135,2019-K,0.316,0.994,False,True
F02136,2019-K,0.309,0.999,False,True
F02137,2019-K,0.823,0.973,False,False
F02138,2019-K,0.514,0.927,False,False
F02139,2019-K,0.684,0.921,False,False
F02140,2019-K,0.407,0.923,False,False
F02141,2019-K,0.49,0.962,False,False
F02142,2019-K,0.292,1.051,False,True
F02143,2019-K,0.304,0.942,False,True
F02144,2019-K,0.746,0.948,False,False
F02145,2019-K,0.658,1.028,False,False
F02146,2019-K,0.862,1.057,False,False
F02147,2019-K,0.622,1.03,False,False
F02148,2019-K,0.334,0.949,False,True
F02149,2019-K,0.686,1.013,False,False
F02150,2019-K,0.808,0.987,False,False
F02151,2019-K,0.79,1.03,False,False
F02152,2019-K,0.472,1.022,False,False
F02153,2019-K,0.642,1.008,False,False
F02154,2019-K,0.687,0.937,False,False
F02155,2019-K,0.309,1.021,False,True
F02156,2019-K,0.696,0.925,False,False
F02157,2019-K,0.529,0.934,False,False
F02158,2019-K,0.776,0.987,False,False
F02159,2019-K,0.265,0.964,False,True
F02160,2019-K,0.42,1.029,False,False
F02161,2019-K,0.738,1.009,False,False
F02162,2019-K,0.623,0.928,False,False
F02163,2019-K,0.491,0.97,False,False
F02164,2019-K,0.792,0.965,False,False
F02165,2019-K,0.369,1.024,False,False
F02166,2019-K,0.576,1.053,False,False
F02167,2019-K,0.38,0.991,False,True
F02168,2019-K,0.73,0.97,False,False
F02169,2019-K,0.39,1.058,False,True
F02170,2019-K,0.235,0.924,False,True
F02171,2019-K,0.519,1.034,False,False
F02172,2019-K,0.313,0.97,False,True
F02173,2019-K,0.119,0.982,False,True
F02174,2019-K,0.639,0.933,False,False
F02175,2019-K,0.408,1.017,False,False
F02176,2019-K,0.654,1.037,False,False
F02177,2019-K,0.358,0.943,False,False
F02178,2019-K,0.678,1.009,False,False
F02179,2019-K,0.593,1.026,False,False
F02180,2019-K,0.674,1.001,False,False
F02181,2019-K,0.514,1.036,False,False
F02182,2019-K,0.286,0.997,False,True
F02183,2019-K,0.217,0.949,False,True
F02184,2019-K,0.537,0.965,False,False
F02185,2019-K,0.616,0.983,False,False
F02186,2019-K,0.466,0.977,False,False
F02187,2019-K,0.583,1.01,False,False
F02188,2019-K,0.163,1.019,False,True
F02189,2019-K,0.632,1.03,False,False
F02190,2019-K,0.299,1.035,False,True
F02191,2019-K,0.566,1.006,False,False
F02192,2019-K,0.288,0.96,False,True
F02193,2019-K,0.46,0.982,False,False
F02194,2019-K,0.782,1.012,False,False
F02195,2019-K,0.792,1.041,False,False
F02196,2019-K,0.509,1.026,False,False
F02197,2019-K,0.351,1.06,False,True
F02198,2019-K,0.33,1.003,False,True
F02199,2019-K,0.375,1.022,False,False
